,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Full_Address,lat,long
970,1640007,"March 14, 2020",Michigan,Saginaw,4100  Gallagher St,2,2,"4100  Gallagher St, Saginaw Michigan",43.401896,-83.90906
971,1639542,"March 14, 2020",New Mexico,Albuquerque,620  Arno SE,1,3,"620  Arno SE, Albuquerque New Mexico",35.0883455308074,-106.64234017091349
972,1639413,"March 13, 2020",Illinois,Rockford,4104 Auburn St,0,4,"4104 Auburn St, Rockford Illinois",42.28819063265156,-89.12305791855563
974,1637520,"March 10, 2020",Pennsylvania,Chester,200  Broomall Street,2,2,"200  Broomall Street, Chester Pennsylvania",39.839108,-75.374511
975,1636471,"March 8, 2020",Illinois,South Holland,I-94 and E 162nd St,0,4,"I-94 and E 162nd St, South Holland Illinois",41.600796,-87.616863
976,1635796,"March 8, 2020",Maryland,Rosedale,6247 Kenwood Ave,1,5,"6247 Kenwood Ave, Rosedale Maryland",39.3423717,-76.506567
977,1636564,"March 8, 2020",California,Ceres,3600  Spruce Ave,1,3,"3600  Spruce Ave, Ceres California",37.585505,-120.954165
978,1635750,"March 7, 2020",Ohio,Cleveland,3804 E 93rd St,1,18,"3804 E 93rd St, Cleveland Ohio",41.45522,-81.62149
979,1635570,"March 7, 2020",New Mexico,Albuquerque,1700  Rayo Del Sol Dr SW,0,4,"1700  Rayo Del Sol Dr SW, Albuquerque New Mexico",35.052057,-106.714378
980,1635411,"March 7, 2020",Illinois,Chicago,900  E 79th St,0,7,"900  E 79th St, Chicago Illinois",41.751405,-87.601986
981,1635118,"March 6, 2020",District of Columbia,Washington,6219 Dix St NE,0,6,"6219 Dix St NE, Washington District of Columbia",38.89413745,-76.91142433058077
982,1634128,"March 4, 2020",California,Tulare,111 W Tulare Ave,1,5,"111 W Tulare Ave, Tulare California",36.20765474126262,-119.3495604318342
983,1631040,"February 29, 2020",Missouri,Kansas City,510 Westport Rd,1,4,"510 Westport Rd, Kansas City Missouri",39.052781375,-94.5918175625
985,1629488,"February 26, 2020",Wisconsin,Milwaukee,3939 W Highland Blvd,6,0,"3939 W Highland Blvd, Milwaukee Wisconsin",43.04448073676797,-87.96241307979783
986,1629042,"February 25, 2020",Illinois,Chicago,1238 E 79th St,1,4,"1238 E 79th St, Chicago Illinois",41.75148441778838,-87.59407541250626
988,1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7,"8712 Airline Dr, Houston Texas",29.9145754,-95.4049323
989,1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,2,3,"4321 S 10th Ave, Caldwell Idaho",43.6655354,-116.6842437
992,1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,5,"451 Franklin Ave, Hartford Connecticut",41.7368899,-72.675571
993,1622962,"February 16, 2020",Florida,Pensacola,517 W Gadsden St,1,4,"517 W Gadsden St, Pensacola Florida",30.41913848979592,-87.22389218367347
994,1622340,"February 15, 2020",Louisiana,New Orleans,Dryades St and 2nd St,0,4,"Dryades St and 2nd St, New Orleans Louisiana",29.9293835,-90.1036266
995,1622233,"February 15, 2020",Tennessee,Memphis,2800  Riverport Rd,0,7,"2800  Riverport Rd, Memphis Tennessee",35.0682477,-90.1502649
996,1621821,"February 14, 2020",Illinois,Chicago,6500  S King Dr,0,6,"6500  S King Dr, Chicago Illinois",41.709143,-87.6138244
997,1619064,"February 10, 2020",Delaware,Dover,200  W Reed St,1,4,"200  W Reed St, Dover Delaware",39.159132,-75.528872
998,1616964,"February 8, 2020",Texas,Houston,1000  Calvin St,1,3,"1000  Calvin St, Houston Texas",29.864899,-95.426817
999,1615155,"February 5, 2020",Indiana,Indianapolis,4100  Shady Oak Dr,4,0,"4100  Shady Oak Dr, Indianapolis Indiana",39.832806,-85.987715
1000,1613020,"February 3, 2020",Maine,Machias,323 Kennebec Rd,3,1,"323 Kennebec Rd, Machias Maine",44.6804334,-67.4677161
1001,1612716,"February 3, 2020",California,Lebec,8968 Grapevine Rd,1,5,"8968 Grapevine Rd, Lebec California",34.94054895,-118.92827674684986
1002,1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4,"257 W Beacon St, Philadelphia Mississippi",32.7715117091485,-89.11805650661447
1004,1610782,"January 31, 2020",Louisiana,Shreveport,2000 Grimmett Dr,0,4,"2000 Grimmett Dr, Shreveport Louisiana",32.54336746607798,-93.77029641737626
1005,1611037,"January 31, 2020",Florida,Boynton Beach,200  NE 1st Ct,1,3,"200  NE 1st Ct, Boynton Beach Florida",26.5485819,-80.0641892
1006,1610240,"January 30, 2020",California,Merced,100  W 18th St,0,4,"100  W 18th St, Merced California",37.300195,-120.476949
1007,1606554,"January 27, 2020",Connecticut,Bridgeport,172 Golden Hill St,0,4,"172 Golden Hill St, Bridgeport Connecticut",41.1805364,-73.19090101483368
1008,1605948,"January 26, 2020",Missouri,Cape Girardeau,631 S Sprigg St,0,5,"631 S Sprigg St, Cape Girardeau Missouri",37.29419514773953,-89.52860977502691
1009,1605798,"January 26, 2020",New York,Newburgh,1571 NY-300,3,1,"1571 NY-300, Newburgh New York",41.5393938,-74.0627176
1011,1605752,"January 26, 2020",South Carolina,Hartsville,115 W Camden Ave,3,3,"115 W Camden Ave, Hartsville South Carolina",34.3695001,-80.0718743
1013,1603241,"January 22, 2020",Washington,Seattle,1530 3rd Ave,1,7,"1530 3rd Ave, Seattle Washington",47.6107012,-122.3383912
1014,1600787,"January 19, 2020",Missouri,Kansas City,4802 Noland Rd,2,15,"4802 Noland Rd, Kansas City Missouri",39.033917776701294,-94.41585204331864
1015,1600221,"January 19, 2020",Tennessee,Memphis,6761 Winchester Rd,1,4,"6761 Winchester Rd, Memphis Tennessee",35.04928650593368,-89.83786398611589
1016,1600522,"January 19, 2020",Texas,San Antonio,1011 Avenue B,2,5,"1011 Avenue B, San Antonio Texas",29.435253020408165,-98.48141508163266
1017,1600350,"January 18, 2020",Texas,South Houston,700  Virginia St,2,2,"700  Virginia St, South Houston Texas",29.663606,-95.240161
1018,1599331,"January 17, 2020",Utah,Grantsville,93 Eastmoor Dr,4,1,"93 Eastmoor Dr, Grantsville Utah",40.59792724886975,-112.43100555748865
1019,1598447,"January 16, 2020",Illinois,Chicago,234 N Pulaski Rd,0,5,"234 N Pulaski Rd, Chicago Illinois",41.9793267,-87.7283299
1020,1594173,"January 11, 2020",Colorado,Aurora,17158 E Adriatic Place,0,5,"17158 E Adriatic Place, Aurora Colorado",39.67651731242952,-104.78751081951438
1021,1592655,"January 8, 2020",Mississippi,Bay Saint Louis,10 Bay Park Way,2,2,"10 Bay Park Way, Bay Saint Louis Mississippi",30.31298485,-89.36899266833807
1022,1588919,"January 5, 2020",Georgia,Atlanta,1008 Brady Ave NW,0,4,"1008 Brady Ave NW, Atlanta Georgia",33.7824946,-84.41437331642393
1023,1588308,"January 4, 2020",Florida,Ocala,800  NW 6th Ter,1,3,"800  NW 6th Ter, Ocala Florida",29.194467,-82.143987
1024,1586839,"January 2, 2020",New York,Brooklyn,6120 3rd Ave,0,4,"6120 3rd Ave, Brooklyn New York",40.6411691,-74.0217785
1025,1585746,"January 1, 2020",Ohio,Cleveland,1437 St Clair Ave NE,0,4,"1437 St Clair Ave NE, Cleveland Ohio",41.5062536442953,-81.6859113624161
1026,1585394,"January 1, 2020",West Virginia,Huntington,1113 4th Ave,0,7,"1113 4th Ave, Huntington West Virginia",38.4213917,-82.439813
1027,1585894,"January 1, 2020",Missouri,Saint Louis,3000  S Jefferson Ave,3,2,"3000  S Jefferson Ave, Saint Louis Missouri",38.59970955,-90.22382028928202
1028,2125953,"September 26, 2021",California,Oakland,1400  8th Ave,0,4,"1400  8th Ave, Oakland California",37.793585,-122.251171
1029,2125790,"September 26, 2021",Illinois,Chicago,800  S Albany Ave,0,0,"800  S Albany Ave, Chicago Illinois",41.870857,-87.703481
1030,2125613,"September 25, 2021",New York,Utica,800  Mohawk St,0,4,"800  Mohawk St, Utica New York",43.095665,-75.21945
1033,2124396,"September 24, 2021",South Carolina,Aiken,749 Silver Bluff Rd,4,1,"749 Silver Bluff Rd, Aiken South Carolina",33.502291,-81.74383922222222
1034,2124887,"September 24, 2021",California,Los Angeles,11600  Willowbrook Ave,0,4,"11600  Willowbrook Ave, Los Angeles California",33.9292137,-118.2379133
1036,2123395,"September 23, 2021",Tennessee,Collierville,240 New Byhalia Rd,2,14,"240 New Byhalia Rd, Collierville Tennessee",35.05066769462499,-89.68760058564871
1038,2121381,"September 21, 2021",District of Columbia,Washington,2200  Alabama Ave SE,0,5,"2200  Alabama Ave SE, Washington District of Columbia",38.85095564864864,-76.97460989189189
1040,2121031,"September 20, 2021",Missouri,Saint Louis,2000  St Charles St,1,3,"2000  St Charles St, Saint Louis Missouri",38.633445,-90.208076
1041,2119950,"September 19, 2021",South Carolina,Yemassee,145 Yemassee Hwy,1,7,"145 Yemassee Hwy, Yemassee South Carolina",32.69371625,-80.85710031175779
1042,2119701,"September 19, 2021",Florida,Miami,14900  Pierce St,0,4,"14900  Pierce St, Miami Florida",25.6306703,-80.36943786899316
1044,2119736,"September 19, 2021",California,Oakland,300  17th St,1,3,"300  17th St, Oakland California",37.8054855,-122.2664576210868
1045,2119609,"September 19, 2021",Illinois,Chicago,900  N Massasoit Ave,0,5,"900  N Massasoit Ave, Chicago Illinois",41.89674425,-87.76934517733353
1046,2119583,"September 19, 2021",New York,Rochester,300  Driving Park Ave,2,2,"300  Driving Park Ave, Rochester New York",43.18102104,-77.63797332
1048,2119101,"September 18, 2021",Illinois,Danville,3164 E Main St,2,2,"3164 E Main St, Danville Illinois",40.13229892553192,-87.57697864893618
1049,2119478,"September 18, 2021",Louisiana,Opelousas,500  Sapphire St,0,5,"500  Sapphire St, Opelousas Louisiana",30.539282,-92.094044
1050,2118451,"September 17, 2021",Georgia,Augusta,519 Broad St,0,4,"519 Broad St, Augusta Georgia",33.47335765562453,-81.95944383729822
1051,2116343,"September 14, 2021",Maryland,Baltimore,1700  N Milton Ave,0,4,"1700  N Milton Ave, Baltimore Maryland",39.3101607,-76.58321038642046
1052,2116205,"September 14, 2021",Ohio,Cleveland,2747 Cedar Ave,0,6,"2747 Cedar Ave, Cleveland Ohio",41.49878394630873,-81.66905233557047
1053,2115522,"September 13, 2021",Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,"3073 N Sherman Blvd, Milwaukee Wisconsin",43.07465459183673,-87.9674858367347
1055,2114626,"September 12, 2021",Texas,Temple,900  S 24th St,0,4,"900  S 24th St, Temple Texas",31.083263,-97.330984
1057,2114481,"September 12, 2021",Michigan,Detroit,2700  Halleck St,2,4,"2700  Halleck St, Detroit Michigan",42.407714,-83.06699
1058,2113841,"September 11, 2021",Illinois,Chicago,300  E Kensington Ave,1,5,"300  E Kensington Ave, Chicago Illinois",41.68405,-87.61661
1059,2114510,"September 11, 2021",Alabama,Dothan,2000 Reeves St,0,5,"2000 Reeves St, Dothan Alabama",31.251099776531344,-85.38973487150997
1060,2113623,"September 11, 2021",Illinois,Chicago,900  E 79th St,1,3,"900  E 79th St, Chicago Illinois",41.751405,-87.601986
1062,2114583,"September 11, 2021",New York,Utica,700  Noyes St,0,4,"700  Noyes St, Utica New York",43.096175,-75.24702
1063,2112450,"September 10, 2021",Florida,Orlando,5526 S Orange Blossom Trl,0,4,"5526 S Orange Blossom Trl, Orlando Florida",28.534486,-81.397238
1064,2111858,"September 9, 2021",Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,"510 Martin Luther King Dr, East Saint Louis Illinois",38.6278473,-90.1548355
1065,2112252,"September 9, 2021",Alabama,Montgomery,1800  Cotton Court,1,3,"1800  Cotton Court, Montgomery Alabama",32.405553,-86.284456
1066,2111895,"September 8, 2021",Missouri,Saint Louis,4000  St Ferdinand Ave,0,4,"4000  St Ferdinand Ave, Saint Louis Missouri",38.655446,-90.231833
1068,2110077,"September 7, 2021",Kansas,Wichita,351 N Mosley St,1,5,"351 N Mosley St, Wichita Kansas",37.69076085657335,-97.32765547259648
1069,2109075,"September 6, 2021",Georgia,Atlanta,868 Joseph E Boone Blvd NW,0,5,"868 Joseph E Boone Blvd NW, Atlanta Georgia",33.7635543,-84.4344881
1070,2108892,"September 5, 2021",Missouri,Independence,116 W Lexington Ave,0,4,"116 W Lexington Ave, Independence Missouri",39.0922272244898,-94.416038
1071,2108560,"September 5, 2021",New York,Bronx,4848 White Plains Rd,0,4,"4848 White Plains Rd, Bronx New York",40.906462,-73.8486916
1073,2108414,"September 5, 2021",Texas,Houston,7518 Imogene St,4,0,"7518 Imogene St, Houston Texas",29.683501375,-95.5186459375
1076,2109384,"September 5, 2021",Ohio,Cincinnati,6308 Corbly Rd,0,4,"6308 Corbly Rd, Cincinnati Ohio",39.09417,-84.38322857142857
1077,2107828,"September 4, 2021",Louisiana,Monroe,1600  Winnsboro Rd,1,3,"1600  Winnsboro Rd, Monroe Louisiana",32.484304,-92.085926
1078,2107916,"September 4, 2021",Alabama,Birmingham,9164 Parkway E,2,2,"9164 Parkway E, Birmingham Alabama",33.58648514285714,-86.70146285714286
1080,2107930,"September 4, 2021",District of Columbia,Washington,700  Longfellow St NW,3,3,"700  Longfellow St NW, Washington District of Columbia",38.95725255,-77.0225406663882
1081,2107875,"September 4, 2021",Pennsylvania,Pittsburgh,7300  Hamilton Ave,0,4,"7300  Hamilton Ave, Pittsburgh Pennsylvania",40.454092,-79.895548
1082,2107476,"September 4, 2021",Illinois,Chicago,1400  S Tripp Ave,0,5,"1400  S Tripp Ave, Chicago Illinois",41.862307,-87.73128
1083,2107621,"September 3, 2021",Texas,Austin,9345 US-290,1,3,"9345 US-290, Austin Texas",30.328789,-97.64201996186976
1085,2107467,"September 3, 2021",Louisiana,New Iberia,927 S Lewis St,1,3,"927 S Lewis St, New Iberia Louisiana",29.99100272973269,-91.8133210328958
1086,2107198,"September 2, 2021",New York,Niagara Falls,336 19th St,0,4,"336 19th St, Niagara Falls New York",43.087948,-79.03917075333334
1088,2104181,"August 30, 2021",Illinois,Normal,2000  Lambert Dr,3,3,"2000  Lambert Dr, Normal Illinois",40.545333,-88.984227
1089,2103256,"August 29, 2021",Tennessee,Nashville,2621 Jefferson St,0,5,"2621 Jefferson St, Nashville Tennessee",36.16798760311176,-86.81734463048073
1090,2102991,"August 29, 2021",Nevada,Las Vegas,1700  S Rainbow Blvd,1,3,"1700  S Rainbow Blvd, Las Vegas Nevada",36.1737737,-115.2442846
1093,2103035,"August 28, 2021",California,San Diego,3100  Mission Blvd,0,4,"3100  Mission Blvd, San Diego California",32.7979758,-117.2559199
1094,2102694,"August 28, 2021",Illinois,Chicago,2800  W 12th Pl,0,4,"2800  W 12th Pl, Chicago Illinois",41.865748,-87.69601
1095,2101774,"August 27, 2021",West Virginia,Huntington,300  Oney Ave,2,2,"300  Oney Ave, Huntington West Virginia",38.411009,-82.40544
1096,2101199,"August 27, 2021",California,Los Angeles,8400  Fountain Ave,0,4,"8400  Fountain Ave, Los Angeles California",34.0943344,-118.3447743
1097,2100578,"August 26, 2021",Minnesota,Minneapolis,3006 Lyndale Ave,0,7,"3006 Lyndale Ave, Minneapolis Minnesota",44.947932,-93.2883654
1099,2097075,"August 22, 2021",Illinois,Chicago,3400  W Lake St,1,4,"3400  W Lake St, Chicago Illinois",41.884728,-87.711275
1100,2098321,"August 22, 2021",Oregon,Portland,322 NW Everett St,0,5,"322 NW Everett St, Portland Oregon",45.5251305,-122.674072
1101,2097481,"August 22, 2021",Illinois,Carbondale,501 W Cherry St,1,3,"501 W Cherry St, Carbondale Illinois",37.72301,-89.220948
1102,2097494,"August 22, 2021",Colorado,Denver,19th St and Blake St,1,5,"19th St and Blake St, Denver Colorado",39.753144,-104.995433
1103,2097271,"August 22, 2021",Michigan,Grand Rapids,1500  Linden Ave SE,1,3,"1500  Linden Ave SE, Grand Rapids Michigan",42.935314,-85.651134
1104,2096687,"August 21, 2021",Illinois,Chicago,3500  W Walnut St,0,4,"3500  W Walnut St, Chicago Illinois",41.8855767,-87.7137146
1105,2097063,"August 21, 2021",Illinois,Chicago,1600  E 87th Pl,1,5,"1600  E 87th Pl, Chicago Illinois",41.736103,-87.584187
1106,2095800,"August 20, 2021",Michigan,Flint,2905 Saginaw St,1,3,"2905 Saginaw St, Flint Michigan",43.0424629,-83.6943251
1107,2095116,"August 19, 2021",Illinois,Chicago,300  E 47th St,0,4,"300  E 47th St, Chicago Illinois",41.809421,-87.61943
1108,2095087,"August 19, 2021",Pennsylvania,Philadelphia,5100  Germantown Ave,1,4,"5100  Germantown Ave, Philadelphia Pennsylvania",40.0534865,-75.1862483
1109,2095394,"August 19, 2021",Maryland,Edgewood,1700  Crimson Tree Way,1,3,"1700  Crimson Tree Way, Edgewood Maryland",39.430747,-76.319613
1110,2094421,"August 18, 2021",Maryland,Germantown,19575 Scenery Dr,1,3,"19575 Scenery Dr, Germantown Maryland",39.17656735950029,-77.23573156451792
1111,2094071,"August 18, 2021",Ohio,Youngstown,619 Samuel Ave,2,4,"619 Samuel Ave, Youngstown Ohio",41.07985957575757,-80.64428351515151
1114,2093581,"August 17, 2021",New York,Brooklyn,422 Mother Gaston Blvd,0,5,"422 Mother Gaston Blvd, Brooklyn New York",40.668739571428574,-73.90672452380953
1115,2092469,"August 16, 2021",New York,Brooklyn,927 DeKalb Ave,0,8,"927 DeKalb Ave, Brooklyn New York",40.6932185,-73.9385875914312
1116,2092227,"August 16, 2021",Michigan,Detroit,4421 Central Ave,1,3,"4421 Central Ave, Detroit Michigan",42.34178624045471,-82.97379665472806
1117,2091597,"August 15, 2021",Texas,San Antonio,1621 S New Braunfels Ave,3,2,"1621 S New Braunfels Ave, San Antonio Texas",29.40358320408163,-98.461333
1118,2091489,"August 15, 2021",Illinois,Chicago,1300  E 75th St,0,4,"1300  E 75th St, Chicago Illinois",41.75890055,-87.5930517
1121,2090971,"August 14, 2021",Ohio,Akron,271 Maiden Ln,0,5,"271 Maiden Ln, Akron Ohio",41.078191958333335,-81.52004266666667
1123,2090924,"August 14, 2021",New Jersey,Trenton,875 New Willow St,0,4,"875 New Willow St, Trenton New Jersey",40.23363176530613,-74.76103391836735
1124,2092110,"August 14, 2021",Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,"2406 Sheppard Access Rd, Wichita Falls Texas",33.94316902040816,-98.5129813265306
1125,2089972,"August 13, 2021",Nevada,Las Vegas,3100  E Sunset Rd,1,6,"3100  E Sunset Rd, Las Vegas Nevada",36.0711992,-115.1718007
1126,2088659,"August 11, 2021",Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,"5500 Rising Sun Ave, Philadelphia Pennsylvania",40.033185,-75.116089
1127,2087433,"August 10, 2021",Oregon,Portland,NE Milton St,2,4,"NE Milton St, Portland Oregon",45.5488601,-122.577485
1129,2086236,"August 9, 2021",Michigan,Flint,3201 Hammerberg Rd,2,4,"3201 Hammerberg Rd, Flint Michigan",42.980992,-83.703676
1130,2086148,"August 9, 2021",Massachusetts,Boston,27 Irma St,1,5,"27 Irma St, Boston Massachusetts",42.28719670731707,-71.0875935609756
1131,2085396,"August 8, 2021",New York,Brooklyn,101 Wortman Ave,3,2,"101 Wortman Ave, Brooklyn New York",40.655264,-73.889075
1132,2085401,"August 8, 2021",Illinois,Chicago,8300  S Halsted St,1,4,"8300  S Halsted St, Chicago Illinois",41.7432263,-87.64419414119348
1134,2085438,"August 8, 2021",District of Columbia,Washington,3600  New York Ave NE,0,4,"3600  New York Ave NE, Washington District of Columbia",38.91699315,-76.95503094977258
1135,2085388,"August 8, 2021",Illinois,Chicago,1800  W 87th St,1,6,"1800  W 87th St, Chicago Illinois",41.73599025,-87.6683910459947
1136,2085542,"August 8, 2021",Louisiana,New Orleans,700  Bourbon St,0,5,"700  Bourbon St, New Orleans Louisiana",29.9586069,-90.0654573
1137,2085256,"August 7, 2021",Alabama,Montgomery,200  John Morris Ave,0,4,"200  John Morris Ave, Montgomery Alabama",32.324269994029656,-86.30287467683466
1138,2085071,"August 7, 2021",Illinois,Chicago,211 S Maplewood Ave,0,4,"211 S Maplewood Ave, Chicago Illinois",41.877969,-87.68973672548299
1139,2084884,"August 7, 2021",Virginia,Norfolk,700  Granby St,0,4,"700  Granby St, Norfolk Virginia",36.8850053,-76.2814404
1140,2084889,"August 6, 2021",Tennessee,Nashville,1000  43rd Ave North,0,4,"1000  43rd Ave North, Nashville Tennessee",36.161281,-86.838934
1141,2082957,"August 4, 2021",Pennsylvania,Philadelphia,3653 Germantown Ave,0,4,"3653 Germantown Ave, Philadelphia Pennsylvania",40.00856776923077,-75.15050564102563
1142,2081884,"August 3, 2021",Illinois,Urbana,1204 W Church St,1,3,"1204 W Church St, Urbana Illinois",40.118464876897725,-88.22425846698944
1143,2081131,"August 2, 2021",South Carolina,Greenwood,101 Heddy Rd,3,1,"101 Heddy Rd, Greenwood South Carolina",34.091028,-82.101248
1144,2080733,"August 2, 2021",South Carolina,Columbia,6908 Two Notch Rd,0,9,"6908 Two Notch Rd, Columbia South Carolina",34.0393736,-81.0006244
1145,2079920,"August 1, 2021",Louisiana,New Orleans,1600  Iberville St,1,3,"1600  Iberville St, New Orleans Louisiana",29.959396,-90.076211
1146,2080390,"August 1, 2021",Texas,Nacogdoches,1400  Dolph St,1,3,"1400  Dolph St, Nacogdoches Texas",31.6110925,-94.6679723
1147,2080536,"August 1, 2021",Rhode Island,Providence,77 Reservoir Ave,0,5,"77 Reservoir Ave, Providence Rhode Island",41.79438905,-71.42705003621379
1148,2079913,"August 1, 2021",Louisiana,New Orleans,Bourbon St and Orleans Ave,0,5,"Bourbon St and Orleans Ave, New Orleans Louisiana",29.9626394,-90.0620412
1149,2079044,"July 31, 2021",Ohio,Columbus,1662 W Mound St,1,5,"1662 W Mound St, Columbus Ohio",39.944113,-83.042211
1150,2078897,"July 31, 2021",Illinois,Chicago,1600  E Hayes Dr,1,3,"1600  E Hayes Dr, Chicago Illinois",41.7805978,-87.5864569
1151,2079271,"July 31, 2021",Indiana,Indianapolis,1134 W 30th St,0,5,"1134 W 30th St, Indianapolis Indiana",39.81014448387097,-86.18174383870968
1153,2079516,"July 31, 2021",New York,Corona (Queens),97-07 37th Ave,0,10,"97-07 37th Ave, Corona (Queens) New York",40.7520729,-73.86964250737705
1154,2081480,"July 31, 2021",Ohio,Cleveland,3100  W 25th St,0,5,"3100  W 25th St, Cleveland Ohio",41.469811,-81.699841
1155,2079533,"July 31, 2021",Kentucky,Lexington,414 East 5th St,0,5,"414 East 5th St, Lexington Kentucky",38.047578125,-84.48322575
1158,2077018,"July 28, 2021",District of Columbia,Washington,3400  22nd St SE,0,4,"3400  22nd St SE, Washington District of Columbia",38.847275,-76.972734
1161,2074353,"July 25, 2021",Michigan,Detroit,16342 W McNichols Rd,0,6,"16342 W McNichols Rd, Detroit Michigan",42.4155762,-83.2177399
1162,2074406,"July 25, 2021",California,Wasco,1718 1st St,5,1,"1718 1st St, Wasco California",35.60072309090909,-119.34666963636364
1163,2073472,"July 25, 2021",Illinois,Chicago,4800  W Race Ave,0,5,"4800  W Race Ave, Chicago Illinois",41.890551,-87.746423
1164,2073597,"July 25, 2021",Washington,Seattle,100  Occidental Ave S,2,3,"100  Occidental Ave S, Seattle Washington",47.601595,-122.332755
1165,2072782,"July 24, 2021",Ohio,Columbus,N High St and E 4th Ave,0,4,"N High St and E 4th Ave, Columbus Ohio",39.9851721,-83.0050202
1166,2072962,"July 24, 2021",Texas,Amarillo,1306 NE 3rd Ave,0,6,"1306 NE 3rd Ave, Amarillo Texas",35.213806254237284,-101.82011523728814
1168,2072342,"July 23, 2021",South Carolina,Spartanburg,151 Palisade St,2,2,"151 Palisade St, Spartanburg South Carolina",34.9325555,-81.9296405
1169,2071982,"July 23, 2021",South Carolina,Darlington,505 Oleander Dr,0,4,"505 Oleander Dr, Darlington South Carolina",34.32437989041096,-79.86312430136987
1170,2072896,"July 23, 2021",California,San Rafael,842 4th St,2,4,"842 4th St, San Rafael California",37.9730409,-122.52480928638708
1171,2071343,"July 22, 2021",Texas,Houston,9717 N Houston Rosslyn Rd,1,5,"9717 N Houston Rosslyn Rd, Houston Texas",29.8811753125,-95.49435775
1172,2070329,"July 21, 2021",Illinois,Chicago,1400  S Ridgeway Ave,0,5,"1400  S Ridgeway Ave, Chicago Illinois",41.861576,-87.71905
1173,2070310,"July 21, 2021",Illinois,Chicago,3300  W Douglas Blvd,2,3,"3300  W Douglas Blvd, Chicago Illinois",41.8631682,-87.70817705945925
1177,2067728,"July 19, 2021",New Jersey,Perth Amboy,417 Fayette St,0,6,"417 Fayette St, Perth Amboy New Jersey",40.51383722222222,-74.28003711111111
1178,2068061,"July 19, 2021",Illinois,Chicago,3308 W Flournoy St,0,4,"3308 W Flournoy St, Chicago Illinois",41.87283186178461,-87.7086575917856
1179,2066335,"July 18, 2021",Ohio,Toledo,5205 Telegraph Rd,1,3,"5205 Telegraph Rd, Toledo Ohio",41.71099,-83.5466095
1180,2067135,"July 18, 2021",Florida,Gainesville,1634 NE 8th Ave,1,4,"1634 NE 8th Ave, Gainesville Florida",29.659301421052632,-82.3036717368421
1181,2066680,"July 18, 2021",North Carolina,Burlington,421 N Church St,0,4,"421 N Church St, Burlington North Carolina",36.09929497128632,-79.4328177587812
1182,2066905,"July 18, 2021",Arizona,Tucson,1575 E 36th St,4,3,"1575 E 36th St, Tucson Arizona",32.1899487,-110.9156006
1183,2067290,"July 18, 2021",Texas,Houston,3421 Antoine Dr,3,2,"3421 Antoine Dr, Houston Texas",29.8093078,-95.4752603
1185,2065252,"July 17, 2021",Oregon,Portland,300  SW 3rd Ave,1,6,"300  SW 3rd Ave, Portland Oregon",45.520775,-122.674046
1186,2066189,"July 17, 2021",Illinois,Chicago,5006 W Ohio St,0,6,"5006 W Ohio St, Chicago Illinois",41.89153955,-87.75093246016294
1188,2064260,"July 16, 2021",New Hampshire,Manchester,I 293 and Brown Ave,0,4,"I 293 and Brown Ave, Manchester New Hampshire",42.975896,-71.463047
1189,2066249,"July 16, 2021",South Carolina,Greenville,840 Mauldin Rd,1,3,"840 Mauldin Rd, Greenville South Carolina",34.781589350000004,-82.35129043909035
1191,2065118,"July 16, 2021",Illinois,Chicago,647 N Lockwood Ave,1,4,"647 N Lockwood Ave, Chicago Illinois",41.8925779,-87.75770145582808
1192,2065009,"July 16, 2021",Pennsylvania,Philadelphia,2700  Ruby Terr,1,4,"2700  Ruby Terr, Philadelphia Pennsylvania",39.93259,-75.214564
1193,2063495,"July 15, 2021",Texas,Levelland,1105 10th St,1,5,"1105 10th St, Levelland Texas",33.58321961348229,-102.38056665177048
1194,2065533,"July 15, 2021",Massachusetts,Boston,265 Centre St,0,4,"265 Centre St, Boston Massachusetts",42.32317595,-71.10069352698801
1195,2063897,"July 15, 2021",Missouri,Lake Ozark,1312 Bagnell Dam Blvd,1,4,"1312 Bagnell Dam Blvd, Lake Ozark Missouri",38.1954873,-92.6424991
1196,2062097,"July 14, 2021",Illinois,Chicago,4600  W Monroe St,0,5,"4600  W Monroe St, Chicago Illinois",41.879383,-87.740739
1197,2062359,"July 14, 2021",Illinois,Chicago,1533 W 79th St,0,5,"1533 W 79th St, Chicago Illinois",41.75013705,-87.6624239847434
1198,2063394,"July 14, 2021",Delaware,Claymont,50  Balfour Ave,2,2,"50  Balfour Ave, Claymont Delaware",39.8101141491814,-75.44989244869855
1199,2060865,"July 13, 2021",Indiana,Indianapolis,4200  Arborcrest Dr,0,4,"4200  Arborcrest Dr, Indianapolis Indiana",39.833398,-86.022896
1200,2060949,"July 13, 2021",Michigan,Detroit,9855 Chalmers St,1,6,"9855 Chalmers St, Detroit Michigan",42.411713081632655,-82.9691033877551
