,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
564,1635118,"March 6, 2020",District of Columbia,Washington,6219 Dix St NE,0,6,"6219 Dix St NE, Washington District of Columbia",38.89413745,-76.91142433058077
565,1634128,"March 4, 2020",California,Tulare,111 W Tulare Ave,1,5,"111 W Tulare Ave, Tulare California",36.20765474126262,-119.3495604318342
566,1631040,"February 29, 2020",Missouri,Kansas City,510 Westport Rd,1,4,"510 Westport Rd, Kansas City Missouri",39.052781375,-94.5918175625
567,1631831,"February 29, 2020",Colorado,Brighton,Starr Ln and County Rd 2,0,5,"Starr Ln and County Rd 2, Brighton Colorado",Not Found,Not Found
568,1629488,"February 26, 2020",Wisconsin,Milwaukee,3939 W Highland Blvd,6,0,"3939 W Highland Blvd, Milwaukee Wisconsin",43.04448073676797,-87.96241307979783
569,1629042,"February 25, 2020",Illinois,Chicago,1238 E 79th St,1,4,"1238 E 79th St, Chicago Illinois",41.75148441778838,-87.59407541250626
570,1627335,"February 23, 2020",North Carolina,Clarkton,71 Tina Ln,3,1,"71 Tina Ln, Clarkton North Carolina",Not Found,Not Found
571,1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7,"8712 Airline Dr, Houston Texas",29.9145754,-95.4049323
572,1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,2,3,"4321 S 10th Ave, Caldwell Idaho",43.6655354,-116.6842437
573,1625787,"February 20, 2020",North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,"Martin Luther King Jr Ave and Randolph Dr, Greensboro North Carolina",Not Found,Not Found
574,1623696,"February 17, 2020",Mississippi,Port Gibson,8027 Hwy 61,2,2,"8027 Hwy 61, Port Gibson Mississippi",Not Found,Not Found
575,1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,5,"451 Franklin Ave, Hartford Connecticut",41.7368899,-72.675571
576,1622962,"February 16, 2020",Florida,Pensacola,517 W Gadsden St,1,4,"517 W Gadsden St, Pensacola Florida",30.41913848979592,-87.22389218367347
577,1622340,"February 15, 2020",Louisiana,New Orleans,Dryades St and 2nd St,0,4,"Dryades St and 2nd St, New Orleans Louisiana",29.9293835,-90.1036266
578,1622233,"February 15, 2020",Tennessee,Memphis,2800  Riverport Rd,0,7,"2800  Riverport Rd, Memphis Tennessee",35.0682477,-90.1502649
579,1621821,"February 14, 2020",Illinois,Chicago,6500  S King Dr,0,6,"6500  S King Dr, Chicago Illinois",41.709143,-87.6138244
580,1619064,"February 10, 2020",Delaware,Dover,200  W Reed St,1,4,"200  W Reed St, Dover Delaware",39.159132,-75.528872
581,1616964,"February 8, 2020",Texas,Houston,1000  Calvin St,1,3,"1000  Calvin St, Houston Texas",29.864899,-95.426817
582,1615155,"February 5, 2020",Indiana,Indianapolis,4100  Shady Oak Dr,4,0,"4100  Shady Oak Dr, Indianapolis Indiana",39.832806,-85.987715
583,1613020,"February 3, 2020",Maine,Machias,323 Kennebec Rd,3,1,"323 Kennebec Rd, Machias Maine",44.6804334,-67.4677161
584,1612716,"February 3, 2020",California,Lebec,8968 Grapevine Rd,1,5,"8968 Grapevine Rd, Lebec California",34.94054895,-118.92827674684986
585,1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4,"257 W Beacon St, Philadelphia Mississippi",32.7715117091485,-89.11805650661447
586,1611563,"January 31, 2020",California,Delano,Hiett Ave and County Line Rd,1,4,"Hiett Ave and County Line Rd, Delano California",Not Found,Not Found
587,1610782,"January 31, 2020",Louisiana,Shreveport,2000 Grimmett Dr,0,4,"2000 Grimmett Dr, Shreveport Louisiana",32.54336746607798,-93.77029641737626
588,1611037,"January 31, 2020",Florida,Boynton Beach,200  NE 1st Ct,1,3,"200  NE 1st Ct, Boynton Beach Florida",26.5485819,-80.0641892
589,1610240,"January 30, 2020",California,Merced,100  W 18th St,0,4,"100  W 18th St, Merced California",37.300195,-120.476949
590,1606554,"January 27, 2020",Connecticut,Bridgeport,172 Golden Hill St,0,4,"172 Golden Hill St, Bridgeport Connecticut",41.1805364,-73.19090101483368
591,1605948,"January 26, 2020",Missouri,Cape Girardeau,631 S Sprigg St,0,5,"631 S Sprigg St, Cape Girardeau Missouri",37.29419514773953,-89.52860977502691
592,1605798,"January 26, 2020",New York,Newburgh,1571 NY-300,3,1,"1571 NY-300, Newburgh New York",41.5393938,-74.0627176
593,1605770,"January 26, 2020",North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6,"1935 Jake Alexander Blvd, Salisbury North Carolina",Not Found,Not Found
594,1605752,"January 26, 2020",South Carolina,Hartsville,115 W Camden Ave,3,3,"115 W Camden Ave, Hartsville South Carolina",34.3695001,-80.0718743
595,1606476,"January 24, 2020",North Carolina,Vanceboro,107 Kinshaw Ct,5,0,"107 Kinshaw Ct, Vanceboro North Carolina",Not Found,Not Found
596,1603241,"January 22, 2020",Washington,Seattle,1530 3rd Ave,1,7,"1530 3rd Ave, Seattle Washington",47.6107012,-122.3383912
597,1600787,"January 19, 2020",Missouri,Kansas City,4802 Noland Rd,2,15,"4802 Noland Rd, Kansas City Missouri",39.033917776701294,-94.41585204331864
598,1600221,"January 19, 2020",Tennessee,Memphis,6761 Winchester Rd,1,4,"6761 Winchester Rd, Memphis Tennessee",35.04928650593368,-89.83786398611589
599,1600522,"January 19, 2020",Texas,San Antonio,1011 Avenue B,2,5,"1011 Avenue B, San Antonio Texas",29.435253020408165,-98.48141508163266
600,1600350,"January 18, 2020",Texas,South Houston,700  Virginia St,2,2,"700  Virginia St, South Houston Texas",29.663606,-95.240161
601,1599331,"January 17, 2020",Utah,Grantsville,93 Eastmoor Dr,4,1,"93 Eastmoor Dr, Grantsville Utah",40.59792724886975,-112.43100555748865
602,1598447,"January 16, 2020",Illinois,Chicago,234 N Pulaski Rd,0,5,"234 N Pulaski Rd, Chicago Illinois",41.9793267,-87.7283299
603,1594173,"January 11, 2020",Colorado,Aurora,17158 E Adriatic Place,0,5,"17158 E Adriatic Place, Aurora Colorado",39.67651731242952,-104.78751081951438
604,1592655,"January 8, 2020",Mississippi,Bay Saint Louis,10 Bay Park Way,2,2,"10 Bay Park Way, Bay Saint Louis Mississippi",30.31298485,-89.36899266833807
605,1588919,"January 5, 2020",Georgia,Atlanta,1008 Brady Ave NW,0,4,"1008 Brady Ave NW, Atlanta Georgia",33.7824946,-84.41437331642393
606,1588308,"January 4, 2020",Florida,Ocala,800  NW 6th Ter,1,3,"800  NW 6th Ter, Ocala Florida",29.194467,-82.143987
607,1586839,"January 2, 2020",New York,Brooklyn,6120 3rd Ave,0,4,"6120 3rd Ave, Brooklyn New York",40.6411691,-74.0217785
608,1585746,"January 1, 2020",Ohio,Cleveland,1437 St Clair Ave NE,0,4,"1437 St Clair Ave NE, Cleveland Ohio",41.5062536442953,-81.6859113624161
609,1585394,"January 1, 2020",West Virginia,Huntington,1113 4th Ave,0,7,"1113 4th Ave, Huntington West Virginia",38.4213917,-82.439813
610,1585894,"January 1, 2020",Missouri,Saint Louis,3000  S Jefferson Ave,3,2,"3000  S Jefferson Ave, Saint Louis Missouri",38.59970955,-90.22382028928202
0,2125953,"September 26, 2021",California,Oakland,1400  8th Ave,0,4,"1400  8th Ave, Oakland California",37.793585,-122.251171
1,2125790,"September 26, 2021",Illinois,Chicago,800  S Albany Ave,0,0,"800  S Albany Ave, Chicago Illinois",41.870857,-87.703481
2,2125613,"September 25, 2021",New York,Utica,800  Mohawk St,0,4,"800  Mohawk St, Utica New York",43.095665,-75.21945
3,2125227,"September 25, 2021",California,Riverside,6000 Block of Mariposa Ave,0,6,"6000 Block of Mariposa Ave, Riverside California",Not Found,Not Found
4,2125444,"September 25, 2021",Tennessee,Athens,Co Rd 60,4,0,"Co Rd 60, Athens Tennessee",Not Found,Not Found
5,2124396,"September 24, 2021",South Carolina,Aiken,749 Silver Bluff Rd,4,1,"749 Silver Bluff Rd, Aiken South Carolina",33.502291,-81.74383922222222
6,2124887,"September 24, 2021",California,Los Angeles,11600  Willowbrook Ave,0,4,"11600  Willowbrook Ave, Los Angeles California",33.9292137,-118.2379133
7,2123301,"September 23, 2021",Pennsylvania,Philadelphia,38th St and Aspen St,0,4,"38th St and Aspen St, Philadelphia Pennsylvania",Not Found,Not Found
8,2123395,"September 23, 2021",Tennessee,Collierville,240 New Byhalia Rd,2,14,"240 New Byhalia Rd, Collierville Tennessee",35.05066769462499,-89.68760058564871
9,2122565,"September 22, 2021",North Carolina,Fayetteville,1100  Charlie Dr,2,2,"1100  Charlie Dr, Fayetteville North Carolina",Not Found,Not Found
10,2121381,"September 21, 2021",District of Columbia,Washington,2200  Alabama Ave SE,0,5,"2200  Alabama Ave SE, Washington District of Columbia",38.85095564864864,-76.97460989189189
11,2120940,"September 20, 2021",Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,"Broad St and Chew Ave, Philadelphia Pennsylvania",Not Found,Not Found
12,2121031,"September 20, 2021",Missouri,Saint Louis,2000  St Charles St,1,3,"2000  St Charles St, Saint Louis Missouri",38.633445,-90.208076
13,2119950,"September 19, 2021",South Carolina,Yemassee,145 Yemassee Hwy,1,7,"145 Yemassee Hwy, Yemassee South Carolina",32.69371625,-80.85710031175779
14,2119701,"September 19, 2021",Florida,Miami,14900  Pierce St,0,4,"14900  Pierce St, Miami Florida",25.6306703,-80.36943786899316
15,2119745,"September 19, 2021",Texas,Dallas,100  N Malcolm X Blvd,2,4,"100  N Malcolm X Blvd, Dallas Texas",Not Found,Not Found
16,2119736,"September 19, 2021",California,Oakland,300  17th St,1,3,"300  17th St, Oakland California",37.8054855,-122.26645762108679
17,2119609,"September 19, 2021",Illinois,Chicago,900  N Massasoit Ave,0,5,"900  N Massasoit Ave, Chicago Illinois",41.89674425,-87.76934517733353
18,2119583,"September 19, 2021",New York,Rochester,300  Driving Park Ave,2,2,"300  Driving Park Ave, Rochester New York",43.18102104,-77.63797332
19,2119470,"September 18, 2021",New York,Bronx,Teller Ave and E 172nd St,1,3,"Teller Ave and E 172nd St, Bronx New York",Not Found,Not Found
20,2119101,"September 18, 2021",Illinois,Danville,3164 E Main St,2,2,"3164 E Main St, Danville Illinois",40.13229892553192,-87.57697864893618
21,2119478,"September 18, 2021",Louisiana,Opelousas,500  Sapphire St,0,5,"500  Sapphire St, Opelousas Louisiana",30.539282,-92.094044
22,2118451,"September 17, 2021",Georgia,Augusta,519 Broad St,0,4,"519 Broad St, Augusta Georgia",33.47335765562453,-81.95944383729822
23,2116343,"September 14, 2021",Maryland,Baltimore,1700  N Milton Ave,0,4,"1700  N Milton Ave, Baltimore Maryland",39.3101607,-76.58321038642046
24,2116205,"September 14, 2021",Ohio,Cleveland,2747 Cedar Ave,0,6,"2747 Cedar Ave, Cleveland Ohio",41.49878394630873,-81.66905233557047
25,2115522,"September 13, 2021",Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,"3073 N Sherman Blvd, Milwaukee Wisconsin",43.07465459183673,-87.9674858367347
26,2115947,"September 12, 2021",Minnesota,Saint Paul,7th St W and N Walnut St,4,0,"7th St W and N Walnut St, Saint Paul Minnesota",Not Found,Not Found
27,2114626,"September 12, 2021",Texas,Temple,900  S 24th St,0,4,"900  S 24th St, Temple Texas",31.083263,-97.330984
28,2122103,"September 12, 2021",Illinois,Blue Island,12200  S Irving Ave,2,2,"12200  S Irving Ave, Blue Island Illinois",Not Found,Not Found
29,2114481,"September 12, 2021",Michigan,Detroit,2700  Halleck St,2,4,"2700  Halleck St, Detroit Michigan",42.407714,-83.06699
30,2113841,"September 11, 2021",Illinois,Chicago,300  E Kensington Ave,1,5,"300  E Kensington Ave, Chicago Illinois",41.68405,-87.61661
31,2114510,"September 11, 2021",Alabama,Dothan,2000 Reeves St,0,5,"2000 Reeves St, Dothan Alabama",31.251099776531344,-85.38973487150997
32,2113623,"September 11, 2021",Illinois,Chicago,900  E 79th St,1,3,"900  E 79th St, Chicago Illinois",41.751405,-87.601986
33,2113769,"September 11, 2021",New Jersey,Paterson,E 18th St and Fulton Pl,0,4,"E 18th St and Fulton Pl, Paterson New Jersey",Not Found,Not Found
34,2114583,"September 11, 2021",New York,Utica,700  Noyes St,0,4,"700  Noyes St, Utica New York",43.096175,-75.24702
35,2112450,"September 10, 2021",Florida,Orlando,5526 S Orange Blossom Trl,0,4,"5526 S Orange Blossom Trl, Orlando Florida",28.534486,-81.397238
36,2111858,"September 9, 2021",Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,"510 Martin Luther King Dr, East Saint Louis Illinois",38.6278473,-90.1548355
37,2112252,"September 9, 2021",Alabama,Montgomery,1800  Cotton Court,1,3,"1800  Cotton Court, Montgomery Alabama",32.405553,-86.284456
38,2111895,"September 8, 2021",Missouri,Saint Louis,4000  St Ferdinand Ave,0,4,"4000  St Ferdinand Ave, Saint Louis Missouri",38.655446,-90.231833
39,2110346,"September 7, 2021",Delaware,Wilmington,A St and New Castle Ave,0,4,"A St and New Castle Ave, Wilmington Delaware",Not Found,Not Found
40,2110077,"September 7, 2021",Kansas,Wichita,351 N Mosley St,1,5,"351 N Mosley St, Wichita Kansas",37.69076085657335,-97.32765547259648
41,2109075,"September 6, 2021",Georgia,Atlanta,868 Joseph E Boone Blvd NW,0,5,"868 Joseph E Boone Blvd NW, Atlanta Georgia",33.7635543,-84.4344881
42,2108892,"September 5, 2021",Missouri,Independence,116 W Lexington Ave,0,4,"116 W Lexington Ave, Independence Missouri",39.0922272244898,-94.416038
43,2108560,"September 5, 2021",New York,Bronx,4848 White Plains Rd,0,4,"4848 White Plains Rd, Bronx New York",40.906462,-73.8486916
44,2115336,"September 5, 2021",Missouri,Wyatt,,0,4,,46.3144754,11.0480288
45,2108414,"September 5, 2021",Texas,Houston,7518 Imogene St,4,0,"7518 Imogene St, Houston Texas",29.683501375,-95.5186459375
46,2108378,"September 5, 2021",Georgia,Athens,E Clayton St and N Jackson St,0,6,"E Clayton St and N Jackson St, Athens Georgia",Not Found,Not Found
47,2108302,"September 5, 2021",Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,"N Socrum Loop Rd and Fulton Green Rd, Lakeland Florida",Not Found,Not Found
48,2109384,"September 5, 2021",Ohio,Cincinnati,6308 Corbly Rd,0,4,"6308 Corbly Rd, Cincinnati Ohio",39.09417,-84.38322857142857
49,2107828,"September 4, 2021",Louisiana,Monroe,1600  Winnsboro Rd,1,3,"1600  Winnsboro Rd, Monroe Louisiana",32.484304,-92.085926
50,2107916,"September 4, 2021",Alabama,Birmingham,9164 Parkway E,2,2,"9164 Parkway E, Birmingham Alabama",33.58648514285714,-86.70146285714286
51,2108406,"September 4, 2021",Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,"Mauldon Ct and Dunmurry Pl, Warner Robins Georgia",Not Found,Not Found
52,2107930,"September 4, 2021",District of Columbia,Washington,700  Longfellow St NW,3,3,"700  Longfellow St NW, Washington District of Columbia",38.95725255,-77.0225406663882
53,2107875,"September 4, 2021",Pennsylvania,Pittsburgh,7300  Hamilton Ave,0,4,"7300  Hamilton Ave, Pittsburgh Pennsylvania",40.454092,-79.895548
54,2107476,"September 4, 2021",Illinois,Chicago,1400  S Tripp Ave,0,5,"1400  S Tripp Ave, Chicago Illinois",41.862307,-87.73128
55,2107621,"September 3, 2021",Texas,Austin,9345 US-290,1,3,"9345 US-290, Austin Texas",30.328789,-97.64201996186975
56,2107168,"September 3, 2021",New York,Syracuse,Nelson St and W Marcellus St,0,4,"Nelson St and W Marcellus St, Syracuse New York",Not Found,Not Found
57,2107467,"September 3, 2021",Louisiana,New Iberia,927 S Lewis St,1,3,"927 S Lewis St, New Iberia Louisiana",29.991002729732692,-91.81332103289579
58,2107198,"September 2, 2021",New York,Niagara Falls,336 19th St,0,4,"336 19th St, Niagara Falls New York",43.087948,-79.03917075333334
59,2104725,"August 31, 2021",North Carolina,Elm City,3500  London Church Rd,2,2,"3500  London Church Rd, Elm City North Carolina",Not Found,Not Found
60,2104181,"August 30, 2021",Illinois,Normal,2000  Lambert Dr,3,3,"2000  Lambert Dr, Normal Illinois",40.545333,-88.984227
61,2103256,"August 29, 2021",Tennessee,Nashville,2621 Jefferson St,0,5,"2621 Jefferson St, Nashville Tennessee",36.16798760311176,-86.81734463048073
62,2102991,"August 29, 2021",Nevada,Las Vegas,1700  S Rainbow Blvd,1,3,"1700  S Rainbow Blvd, Las Vegas Nevada",36.1737737,-115.2442846
63,2103311,"August 29, 2021",Wisconsin,Milwaukee,N 41st St and W Lloyd St,0,4,"N 41st St and W Lloyd St, Milwaukee Wisconsin",Not Found,Not Found
64,2103132,"August 28, 2021",New York,Albany,Sherman St and Henry Johnson Blvd,0,5,"Sherman St and Henry Johnson Blvd, Albany New York",Not Found,Not Found
65,2103035,"August 28, 2021",California,San Diego,3100  Mission Blvd,0,4,"3100  Mission Blvd, San Diego California",32.7979758,-117.2559199
66,2102694,"August 28, 2021",Illinois,Chicago,2800  W 12th Pl,0,4,"2800  W 12th Pl, Chicago Illinois",41.865748,-87.69601
67,2101774,"August 27, 2021",West Virginia,Huntington,300  Oney Ave,2,2,"300  Oney Ave, Huntington West Virginia",38.411009,-82.40544
68,2101199,"August 27, 2021",California,Los Angeles,8400  Fountain Ave,0,4,"8400  Fountain Ave, Los Angeles California",34.0943344,-118.3447743
69,2100578,"August 26, 2021",Minnesota,Minneapolis,3006 Lyndale Ave,0,7,"3006 Lyndale Ave, Minneapolis Minnesota",44.947932,-93.2883654
70,2098246,"August 23, 2021",Illinois,Chicago,W Wilson Ave and N Sheridan Rd,0,4,"W Wilson Ave and N Sheridan Rd, Chicago Illinois",Not Found,Not Found
71,2097075,"August 22, 2021",Illinois,Chicago,3400  W Lake St,1,4,"3400  W Lake St, Chicago Illinois",41.884728,-87.711275
72,2098321,"August 22, 2021",Oregon,Portland,322 NW Everett St,0,5,"322 NW Everett St, Portland Oregon",45.5251305,-122.674072
73,2097481,"August 22, 2021",Illinois,Carbondale,501 W Cherry St,1,3,"501 W Cherry St, Carbondale Illinois",37.72301,-89.220948
74,2097494,"August 22, 2021",Colorado,Denver,19th St and Blake St,1,5,"19th St and Blake St, Denver Colorado",39.753144,-104.995433
75,2097271,"August 22, 2021",Michigan,Grand Rapids,1500  Linden Ave SE,1,3,"1500  Linden Ave SE, Grand Rapids Michigan",42.935314,-85.651134
76,2096687,"August 21, 2021",Illinois,Chicago,3500  W Walnut St,0,4,"3500  W Walnut St, Chicago Illinois",41.8855767,-87.7137146
77,2097063,"August 21, 2021",Illinois,Chicago,1600  E 87th Pl,1,5,"1600  E 87th Pl, Chicago Illinois",41.736103,-87.584187
78,2095800,"August 20, 2021",Michigan,Flint,2905 Saginaw St,1,3,"2905 Saginaw St, Flint Michigan",43.0424629,-83.6943251
79,2095116,"August 19, 2021",Illinois,Chicago,300  E 47th St,0,4,"300  E 47th St, Chicago Illinois",41.809421,-87.61943
80,2095087,"August 19, 2021",Pennsylvania,Philadelphia,5100  Germantown Ave,1,4,"5100  Germantown Ave, Philadelphia Pennsylvania",40.0534865,-75.1862483
81,2095394,"August 19, 2021",Maryland,Edgewood,1700  Crimson Tree Way,1,3,"1700  Crimson Tree Way, Edgewood Maryland",39.430747,-76.319613
82,2094421,"August 18, 2021",Maryland,Germantown,19575 Scenery Dr,1,3,"19575 Scenery Dr, Germantown Maryland",39.17656735950029,-77.23573156451792
83,2094071,"August 18, 2021",Ohio,Youngstown,619 Samuel Ave,2,4,"619 Samuel Ave, Youngstown Ohio",41.079859575757574,-80.64428351515151
84,2094035,"August 18, 2021",California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,"W Jefferson Blvd and Culver Blvd, Los Angeles California",Not Found,Not Found
85,2094457,"August 18, 2021",North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,"Ridgeway Ave and Wabash St, Durham North Carolina",Not Found,Not Found
86,2093581,"August 17, 2021",New York,Brooklyn,422 Mother Gaston Blvd,0,5,"422 Mother Gaston Blvd, Brooklyn New York",40.668739571428574,-73.90672452380953
87,2092469,"August 16, 2021",New York,Brooklyn,927 DeKalb Ave,0,8,"927 DeKalb Ave, Brooklyn New York",40.6932185,-73.9385875914312
88,2092227,"August 16, 2021",Michigan,Detroit,4421 Central Ave,1,3,"4421 Central Ave, Detroit Michigan",42.34178624045471,-82.97379665472806
89,2091597,"August 15, 2021",Texas,San Antonio,1621 S New Braunfels Ave,3,2,"1621 S New Braunfels Ave, San Antonio Texas",29.40358320408163,-98.461333
90,2091489,"August 15, 2021",Illinois,Chicago,1300  E 75th St,0,4,"1300  E 75th St, Chicago Illinois",41.75890055,-87.5930517
91,2091531,"August 14, 2021",Indiana,Indianapolis,Wheeler St and E 28th St,1,3,"Wheeler St and E 28th St, Indianapolis Indiana",Not Found,Not Found
92,2090949,"August 14, 2021",New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,"Lexington Ave and Marcy Ave, Brooklyn New York",Not Found,Not Found
93,2090971,"August 14, 2021",Ohio,Akron,271 Maiden Ln,0,5,"271 Maiden Ln, Akron Ohio",41.078191958333335,-81.52004266666667
