,index,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
959,614,1718238,27-Jun-20,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,"Rockaway Pkwy and Ave B, Brooklyn New York",40.6625582,-73.9088634
960,615,1719645,27-Jun-20,Arkansas,Blytheville,600  Parkway Dr,3,1,"600  Parkway Dr, Blytheville Arkansas",35.925502,-89.893429
961,616,1717828,26-Jun-20,Colorado,Aurora,698 Peoria St,0,5,"698 Peoria St, Aurora Colorado",39.7270501,-104.8442755
962,617,1718292,26-Jun-20,California,Fresno,Pico Ave,0,4,"Pico Ave, Fresno California",36.8018776,-119.6663551
963,618,1717173,26-Jun-20,Arizona,Phoenix,5035 W McDowell Rd,0,4,"5035 W McDowell Rd, Phoenix Arizona",33.4659641,-112.1726089
964,619,1716944,25-Jun-20,Connecticut,Bridgeport,527 Huntington Rd,1,3,"527 Huntington Rd, Bridgeport Connecticut",41.2002227,-73.1821103
965,620,1715616,24-Jun-20,Tennessee,Jackson,Melwood St,0,4,"Melwood St, Jackson Tennessee",35.640962,-88.8163247
966,621,1714504,23-Jun-20,Illinois,Chicago,9100  South Ellis Ave,0,4,"9100  South Ellis Ave, Chicago Illinois",41.72929305,-87.60010555
967,622,1712342,22-Jun-20,North Carolina,Charlotte,1800  Beatties Ford Rd,4,5,"1800  Beatties Ford Rd, Charlotte North Carolina",35.3451262,-80.8835594
968,623,1713075,22-Jun-20,California,San Francisco,200  Leavenworth St,0,5,"200  Leavenworth St, San Francisco California",37.782929,-122.413976
969,624,1713790,22-Jun-20,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,"Sterling St and Brooklyn Ave, Brooklyn New York",40.6630955,-73.9508689
970,625,1712898,22-Jun-20,Minnesota,Minneapolis,627 W Broadway,0,4,"627 W Broadway, Minneapolis Minnesota",44.999056,-93.28737664
971,626,1712408,22-Jun-20,Illinois,Chicago,200 S Central Park Blvd,0,5,"200 S Central Park Blvd, Chicago Illinois",41.878141,-87.715915
972,627,1712386,22-Jun-20,Illinois,Chicago,5200  S Lowe Ave,0,4,"5200  S Lowe Ave, Chicago Illinois",41.799707,-87.641758
973,628,1713668,22-Jun-20,Ohio,Columbus,1910 Fountainview Ct,1,4,"1910 Fountainview Ct, Columbus Ohio",39.9406951,-82.83436655
974,629,1711626,21-Jun-20,Texas,Austin,500  E 7th St,0,5,"500  E 7th St, Austin Texas",30.2679596,-97.7374807
975,630,1711410,21-Jun-20,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,"2939 Hennepin Ave S, Minneapolis Minnesota",44.9488126,-93.2980878
976,631,1711690,21-Jun-20,Alabama,Auburn,600  Railroad Ave,0,4,"600  Railroad Ave, Auburn Alabama",32.60999536,-85.49270899
977,632,1713493,21-Jun-20,Texas,Corpus Christi,5802 Everhart Rd,1,3,"5802 Everhart Rd, Corpus Christi Texas",27.70411004,-97.39081782
978,633,1711487,21-Jun-20,Illinois,Chicago,2600  W Potomac Ave,1,3,"2600  W Potomac Ave, Chicago Illinois",41.904877,-87.692165
979,634,1710849,20-Jun-20,Wisconsin,Janesville,6530 S US-51,0,5,"6530 S US-51, Janesville Wisconsin",42.704586,-89.031005
980,635,1710920,20-Jun-20,North Carolina,Pinetops,715 E Lashley St,2,2,"715 E Lashley St, Pinetops North Carolina",35.7888797,-77.6375318
981,636,1710680,20-Jun-20,New Jersey,Jersey City,Union St and Ocean Ave,1,4,"Union St and Ocean Ave, Jersey City New Jersey",40.7132854,-74.0738258
982,637,1711397,20-Jun-20,Kansas,Wichita,3741 N Rock Rd,0,5,"3741 N Rock Rd, Wichita Kansas",37.7510739,-97.24627998
983,638,1711134,20-Jun-20,New York,Bronx,Mapes Ave,0,4,"Mapes Ave, Bronx New York",40.845204,-73.886746
984,639,1708889,18-Jun-20,New York,Albany,8 Albany St,0,7,"8 Albany St, Albany New York",42.6685981,-73.74093845
985,640,1708432,17-Jun-20,Illinois,Chicago,1323 W 76th St,0,4,"1323 W 76th St, Chicago Illinois",41.75557245,-87.65722205
986,641,1706994,16-Jun-20,Iowa,Fort Dodge,900  10th Ave SW,2,2,"900  10th Ave SW, Fort Dodge Iowa",42.497186,-94.185466
987,642,1706710,15-Jun-20,Illinois,Chicago,W Diversey Ave,0,4,"W Diversey Ave, Chicago Illinois",41.9308894,-87.7958055
988,643,1704879,14-Jun-20,Minnesota,Minneapolis,328 W Broadway Ave,1,6,"328 W Broadway Ave, Minneapolis Minnesota",45.011374,-93.3167106
989,644,1704862,14-Jun-20,Kentucky,Louisville,531 Franklin St,1,4,"531 Franklin St, Louisville Kentucky",38.2565537,-85.7395964
990,645,1704873,14-Jun-20,Louisiana,Lafayette,400  Jefferson St,0,5,"400  Jefferson St, Lafayette Louisiana",30.226567,-92.017561
991,646,1705050,14-Jun-20,Louisiana,Lake Charles,3945 US-90,0,4,"3945 US-90, Lake Charles Louisiana",30.235765,-93.211348
992,647,1705346,14-Jun-20,Louisiana,New Orleans,600  S Lopez St,2,2,"600  S Lopez St, New Orleans Louisiana",29.964051,-90.096012
993,648,1704116,13-Jun-20,Missouri,Saint Louis,3103 N Grand Blvd,2,4,"3103 N Grand Blvd, Saint Louis Missouri",38.65869465,-90.21888119
994,649,1704415,13-Jun-20,New York,Wyandanch,76 Grand Blvd,1,7,"76 Grand Blvd, Wyandanch New York",40.75276795,-73.35363498
995,650,1704727,13-Jun-20,District of Columbia,Washington,3100  Waclark Pl SE,2,5,"3100  Waclark Pl SE, Washington District of Columbia",38.844528,-77.001945
996,651,1703985,12-Jun-20,Texas,San Antonio,8134 Broadway St,0,8,"8134 Broadway St, San Antonio Texas",29.28477385,-94.86211565
997,652,1702276,11-Jun-20,Virginia,Richmond,800  N 1st St,0,4,"800  N 1st St, Richmond Virginia",37.549946,-77.436569
998,653,1702172,11-Jun-20,District of Columbia,Washington,1200  Mt Olivet Rd NE,0,7,"1200  Mt Olivet Rd NE, Washington District of Columbia",38.910224,-76.984804
999,654,1703044,11-Jun-20,Louisiana,Monroe,1101 Richwood Road 2,6,0,"1101 Richwood Road 2, Monroe Louisiana",32.437622,-92.095934
1000,655,1703055,11-Jun-20,Texas,Houston,5840 Glenmont Dr,2,4,"5840 Glenmont Dr, Houston Texas",29.71998782,-95.48366981
1001,656,1702372,10-Jun-20,California,Sacramento,68th Avenue and Della Circle,1,4,"68th Avenue and Della Circle, Sacramento California",38.4890326,-121.493799
1002,657,1701382,10-Jun-20,Ohio,Toledo,1100  Baker St,1,3,"1100  Baker St, Toledo Ohio",41.667816,-83.532573
1003,658,1701714,10-Jun-20,California,Paso Robles,900 Park St,2,4,"900 Park St, Paso Robles California",35.6238003,-120.6894332
1004,659,1701491,9-Jun-20,California,Vallejo,100  Cynthia Ave,2,3,"100  Cynthia Ave, Vallejo California",38.146599,-122.230545
1005,660,1700371,8-Jun-20,New York,Brooklyn,512 Bristol St,0,4,"512 Bristol St, Brooklyn New York",40.65838145,-73.91004475
1006,661,1700250,8-Jun-20,Tennessee,Memphis,1525 E McLemore Ave,0,4,"1525 E McLemore Ave, Memphis Tennessee",35.11537875,-90.01145587
1007,662,1699193,7-Jun-20,Tennessee,Dyersburg,1305 Grant St,0,5,"1305 Grant St, Dyersburg Tennessee",36.02353346,-89.37178539
1008,663,1700234,7-Jun-20,Illinois,Robbins,13600  Central Park Ave,1,3,"13600  Central Park Ave, Robbins Illinois",41.64569,-87.70891
1009,664,1699211,7-Jun-20,Missouri,Sikeston,915 Plantation Blvd,2,7,"915 Plantation Blvd, Sikeston Missouri",36.86635561,-89.56915055
1010,665,1698987,7-Jun-20,Illinois,Chicago,50  S Seeley Ave,1,3,"50  S Seeley Ave, Chicago Illinois",41.88064773,-87.67795919
1011,666,1699667,7-Jun-20,Illinois,Chicago,3700  S State St,0,6,"3700  S State St, Chicago Illinois",41.8328296,-87.6264755
1012,667,1698306,6-Jun-20,Missouri,Kansas City,E 18th St and Vine St,1,4,"E 18th St and Vine St, Kansas City Missouri",39.0912231,-94.56489
1013,668,1700812,6-Jun-20,Mississippi,Drew,Wilson Ave,0,5,"Wilson Ave, Drew Mississippi",33.811111,-90.525839
1014,669,1698276,6-Jun-20,Ohio,Ironton,1305 S 3rd St,0,4,"1305 S 3rd St, Ironton Ohio",38.52568465,-82.67766367
1015,670,1697541,5-Jun-20,Colorado,Denver,4900  Wheeling St,0,4,"4900  Wheeling St, Denver Colorado",39.786347,-104.835741
1016,671,1695998,2-Jun-20,Texas,Dallas,7460 S Westmoreland Rd,1,3,"7460 S Westmoreland Rd, Dallas Texas",32.65513925,-96.88443174
1017,672,1695645,2-Jun-20,Illinois,Chicago,8404 S Colfax Ave,0,4,"8404 S Colfax Ave, Chicago Illinois",41.7424569,-87.56147821
1018,673,1694735,1-Jun-20,Missouri,Saint Louis,1915 Olive St,0,4,"1915 Olive St, Saint Louis Missouri",38.63181551,-90.20734164
1019,674,1693580,31-May-20,Pennsylvania,Philadelphia,700  E Clearfield St,0,4,"700  E Clearfield St, Philadelphia Pennsylvania",39.995315,-75.117589
1020,675,1692513,30-May-20,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,"E 23rd St and 10th Ave, Paterson New Jersey",40.93980015,-74.14530515
1021,676,1692912,30-May-20,District of Columbia,Washington,300  37th St SE,0,4,"300  37th St SE, Washington District of Columbia",38.88560445,-76.95270916
1022,677,1693064,30-May-20,Texas,Houston,9635 Scott St,1,4,"9635 Scott St, Houston Texas",29.7263588,-95.3500267
1023,678,1692496,30-May-20,North Carolina,Gastonia,3000  Earl Ln,1,5,"3000  Earl Ln, Gastonia North Carolina",35.229602,-81.207509
1024,679,1692102,29-May-20,Virginia,Portsmouth,500  Edwards St,0,5,"500  Edwards St, Portsmouth Virginia",36.822662,-76.299267
1025,680,1691221,28-May-20,Kentucky,Louisville,601 W Jefferson St,0,7,"601 W Jefferson St, Louisville Kentucky",38.2546263,-85.76055713
1026,681,1691440,28-May-20,Pennsylvania,Philadelphia,300  N 55th St,1,3,"300  N 55th St, Philadelphia Pennsylvania",39.965486,-75.230002
1027,682,1690369,27-May-20,Massachusetts,Boston,5 Ames St,1,4,"5 Ames St, Boston Massachusetts",42.29051973,-71.08656634
1028,683,1690524,27-May-20,Ohio,Cleveland,12800 Euclid Ave,1,3,"12800 Euclid Ave, Cleveland Ohio",41.5618381,-81.5435014
1029,684,1690439,27-May-20,California,San Jose,1100  William Ct,0,5,"1100  William Ct, San Jose California",37.341383,-121.862117
1030,685,1689419,27-May-20,Pennsylvania,Philadelphia,1800  Hart Ln,0,4,"1800  Hart Ln, Philadelphia Pennsylvania",39.991852,-75.121559
1031,686,1688610,26-May-20,Mississippi,Vicksburg,4045 Clay St,0,4,"4045 Clay St, Vicksburg Mississippi",32.34388045,-90.83820529
1032,687,1687999,25-May-20,Louisiana,Lake Charles,6780 US-90,0,6,"6780 US-90, Lake Charles Louisiana",30.235765,-93.211348
1033,688,1686222,23-May-20,Texas,Houston,2900 Travis St,0,4,"2900 Travis St, Houston Texas",29.7436386,-95.3771975
1034,689,1686747,23-May-20,Florida,Daytona Beach,13 S Atlantic Ave,0,6,"13 S Atlantic Ave, Daytona Beach Florida",29.22645541,-81.00792014
1035,690,1686685,23-May-20,Illinois,Chicago,3911 W Grenshaw St,1,3,"3911 W Grenshaw St, Chicago Illinois",41.866884,-87.72328964
1036,691,1687381,23-May-20,Mississippi,Jackson,2300  Oakhurst Dr,1,4,"2300  Oakhurst Dr, Jackson Mississippi",32.276406,-90.218735
1037,692,1686015,22-May-20,Ohio,Cleveland,11921 Miles Ave,1,3,"11921 Miles Ave, Cleveland Ohio",41.44516867,-81.60007983
1038,693,1683810,20-May-20,Texas,Houston,6918 Landor St,2,3,"6918 Landor St, Houston Texas",29.83020338,-95.30436089
1039,694,1683653,19-May-20,Illinois,Decatur,300  West Leafland Ave,0,5,"300  West Leafland Ave, Decatur Illinois",39.853622,-88.959289
1040,695,1682322,18-May-20,California,Bakersfield,901 W Columbus St,0,5,"901 W Columbus St, Bakersfield California",35.39806474,-119.0120047
1041,696,1681602,17-May-20,South Carolina,Charleston,23 Cannon St,0,4,"23 Cannon St, Charleston South Carolina",32.79149312,-79.94275124
1042,697,1681887,17-May-20,Maryland,District Heights,6800  Atwood St,1,3,"6800  Atwood St, District Heights Maryland",38.8617687,-76.8907335
1043,698,1686369,15-May-20,Florida,Gainesville,2305 SE Hawthorne Rd,0,5,"2305 SE Hawthorne Rd, Gainesville Florida",29.6506205,-82.3047189
1044,699,1850080,15-May-20,Pennsylvania,Philadelphia,4300  Germantown Ave,0,4,"4300  Germantown Ave, Philadelphia Pennsylvania",40.0194688,-75.1560664
1045,700,1680027,14-May-20,New Mexico,Albuquerque,820 Louisiana SE,0,5,"820 Louisiana SE, Albuquerque New Mexico",35.079933,-106.5685844
1046,701,1679086,13-May-20,Illinois,Rockford,2914 W State St,1,4,"2914 W State St, Rockford Illinois",42.2769959,-89.1321728
1047,702,1678589,13-May-20,Kentucky,Garrison,6151 Kinney Rd,1,4,"6151 Kinney Rd, Garrison Kentucky",38.59812753,-83.18641377
1048,703,1679356,13-May-20,Tennessee,Memphis,3500  Commerce Cir,0,4,"3500  Commerce Cir, Memphis Tennessee",35.051388,-89.920955
1049,704,1676515,10-May-20,Louisiana,Baton Rouge,2944 Plank Rd,0,5,"2944 Plank Rd, Baton Rouge Louisiana",30.47490608,-91.16171616
1050,705,1676579,10-May-20,Texas,Fort Worth,4750 Wilbarger St,0,5,"4750 Wilbarger St, Fort Worth Texas",32.698324,-97.25329773
1051,706,1676121,9-May-20,Missouri,Saint Louis,3500  Arkansas Ave,0,4,"3500  Arkansas Ave, Saint Louis Missouri",38.592874,-90.241805
1052,707,1674802,7-May-20,Maryland,Baltimore,5100  Stafford Rd,0,4,"5100  Stafford Rd, Baltimore Maryland",39.280396,-76.700728
1053,708,1673989,6-May-20,Texas,Houston,14200  Bridgeport Rd,3,1,"14200  Bridgeport Rd, Houston Texas",29.600819,-95.419505
1054,709,1673633,6-May-20,Georgia,Albany,1900  Meadow Dr,1,3,"1900  Meadow Dr, Albany Georgia",31.604471,-84.108133
1055,710,1671289,3-May-20,Ohio,Columbus,300  S Ashburton Rd,0,4,"300  S Ashburton Rd, Columbus Ohio",39.96578546,-82.91256853
1056,711,1671624,3-May-20,Florida,Jacksonville,2100  Brooklyn Rd,1,3,"2100  Brooklyn Rd, Jacksonville Florida",30.374807,-81.695997
1057,712,1671078,3-May-20,Illinois,Chicago,3700 W 13th St,0,5,"3700 W 13th St, Chicago Illinois",41.864507,-87.718724
1058,713,1670970,2-May-20,Pennsylvania,Philadelphia,200  S Cecil St,0,4,"200  S Cecil St, Philadelphia Pennsylvania",39.958248,-75.236948
1059,714,1668470,29-Apr-20,Indiana,Indianapolis,451 E Stop 11 Rd,0,4,"451 E Stop 11 Rd, Indianapolis Indiana",39.65076616,-86.15054359
1060,715,1666945,27-Apr-20,Wisconsin,Milwaukee,2800  N 12th St,5,0,"2800  N 12th St, Milwaukee Wisconsin",43.069601,-87.926674
1061,716,1666461,26-Apr-20,New York,Troy,Jefferson St and 3rd St,0,4,"Jefferson St and 3rd St, Troy New York",42.72183975,-73.6947415
1062,717,1666600,26-Apr-20,North Carolina,Salisbury,900  E Lafayette St,1,4,"900  E Lafayette St, Salisbury North Carolina",35.66461458,-80.4539341
1063,718,1665834,25-Apr-20,Tennessee,Memphis,500  Josephine St,0,7,"500  Josephine St, Memphis Tennessee",35.11825675,-89.96942923
1064,719,1664933,24-Apr-20,Texas,Houston,4714 Ward St,3,1,"4714 Ward St, Houston Texas",29.688232,-95.349975
1065,720,1665735,24-Apr-20,Indiana,Fort Wayne,3233 Diplomat Dr,0,4,"3233 Diplomat Dr, Fort Wayne Indiana",41.0504021,-85.0955932
1066,721,1660797,17-Apr-20,North Carolina,Greensboro,4400  Beckford Dr,1,3,"4400  Beckford Dr, Greensboro North Carolina",36.044858,-79.868855
1067,722,1661218,17-Apr-20,Massachusetts,Springfield,College St,1,4,"College St, Springfield Massachusetts",42.11654,-72.558776
1068,723,1659966,15-Apr-20,Mississippi,Jackson,1200  Wood Village Dr,1,3,"1200  Wood Village Dr, Jackson Mississippi",32.2943458,-90.2428098
1069,724,1656265,10-Apr-20,Michigan,Muskegon,800  Oak St,0,4,"800  Oak St, Muskegon Michigan",43.359924,-86.066688
1070,725,1655674,8-Apr-20,Michigan,Detroit,1200  Payton St,0,4,"1200  Payton St, Detroit Michigan",42.424329,-82.959439
1071,726,1656373,8-Apr-20,Alaska,Anchorage,10600  Elmore Rd,0,4,"10600  Elmore Rd, Anchorage Alaska",61.1836822,-149.8080398
1072,727,1654341,7-Apr-20,Illinois,Chicago,86th Street and Damen Avenue,1,3,"86th Street and Damen Avenue, Chicago Illinois",41.7377266,-87.6729474
1073,728,1652642,5-Apr-20,New York,Brooklyn,181 Rockaway Pky,0,4,"181 Rockaway Pky, Brooklyn New York",40.6624256,-73.92106911
1074,729,1653012,5-Apr-20,South Carolina,Lancaster,Mahaffey Line Dr,1,4,"Mahaffey Line Dr, Lancaster South Carolina",34.708094,-80.805136
1075,730,1652601,4-Apr-20,Texas,Vidor,100  Hebert St,0,4,"100  Hebert St, Vidor Texas",30.122249,-94.016602
1076,731,1652073,4-Apr-20,Texas,Lubbock,2107 49th St,2,2,"2107 49th St, Lubbock Texas",33.54962294,-101.8620307
1077,732,1652328,4-Apr-20,Florida,Hialeah,W 69th St and 24th Ave,1,4,"W 69th St and 24th Ave, Hialeah Florida",25.885179,-80.302188
1078,733,1651742,3-Apr-20,Kentucky,Louisville,1000  Cecil Ave,0,4,"1000  Cecil Ave, Louisville Kentucky",38.2454635,-85.82131206
1079,734,1649473,31-Mar-20,Georgia,Macon,571 Moreland Ave,3,1,"571 Moreland Ave, Macon Georgia",32.7956456,-83.6460238
1080,735,1648832,30-Mar-20,Pennsylvania,Philadelphia,2000  W Harold St,0,5,"2000  W Harold St, Philadelphia Pennsylvania",39.991159,-75.142802
1081,736,1647661,28-Mar-20,Maryland,Baltimore,1100  Washington Blvd,1,3,"1100  Washington Blvd, Baltimore Maryland",39.28294695,-76.63280194
1082,737,1644111,23-Mar-20,Texas,San Antonio,6700  Hickory Springs Dr,0,4,"6700  Hickory Springs Dr, San Antonio Texas",29.556572,-98.624721
1083,738,1643775,22-Mar-20,South Carolina,Hanahan,Edinburgh Drive,0,4,"Edinburgh Drive, Hanahan South Carolina",32.9079454,-80.0035853
1084,739,1643157,20-Mar-20,Virginia,Norfolk,800  Lincoln St,0,4,"800  Lincoln St, Norfolk Virginia",36.855057,-76.280526
1085,740,1642826,20-Mar-20,Missouri,Saint Louis,1923 Prairie Ave,0,4,"1923 Prairie Ave, Saint Louis Missouri",38.65222392,-90.2279579
1086,741,1641923,18-Mar-20,Florida,Jacksonville,11501 Harts Rd,1,4,"11501 Harts Rd, Jacksonville Florida",30.443218,-81.658183
1087,742,1641216,17-Mar-20,Maryland,Baltimore,300  McMechen St,0,7,"300  McMechen St, Baltimore Maryland",39.30753783,-76.62735033
1088,743,1640317,15-Mar-20,Missouri,Springfield,3264 E Battlefield Rd,5,2,"3264 E Battlefield Rd, Springfield Missouri",37.15827751,-93.22903457
1089,744,1640007,14-Mar-20,Michigan,Saginaw,4100  Gallagher St,2,2,"4100  Gallagher St, Saginaw Michigan",43.401896,-83.90906
1090,745,1639542,14-Mar-20,New Mexico,Albuquerque,620  Arno SE,1,3,"620  Arno SE, Albuquerque New Mexico",35.08834553,-106.6423402
1091,746,1639413,13-Mar-20,Illinois,Rockford,4104 Auburn St,0,4,"4104 Auburn St, Rockford Illinois",42.28819063,-89.12305792
1092,747,1637520,10-Mar-20,Pennsylvania,Chester,200  Broomall Street,2,2,"200  Broomall Street, Chester Pennsylvania",39.839108,-75.374511
1093,748,1636471,8-Mar-20,Illinois,South Holland,I-94 and E 162nd St,0,4,"I-94 and E 162nd St, South Holland Illinois",41.600796,-87.616863
1094,749,1635796,8-Mar-20,Maryland,Rosedale,6247 Kenwood Ave,1,5,"6247 Kenwood Ave, Rosedale Maryland",39.3423717,-76.506567
1095,750,1636564,8-Mar-20,California,Ceres,3600  Spruce Ave,1,3,"3600  Spruce Ave, Ceres California",37.585505,-120.954165
1096,751,1635750,7-Mar-20,Ohio,Cleveland,3804 E 93rd St,1,18,"3804 E 93rd St, Cleveland Ohio",41.45522,-81.62149
1097,752,1635570,7-Mar-20,New Mexico,Albuquerque,1700  Rayo Del Sol Dr SW,0,4,"1700  Rayo Del Sol Dr SW, Albuquerque New Mexico",35.052057,-106.714378
1098,753,1635411,7-Mar-20,Illinois,Chicago,900  E 79th St,0,7,"900  E 79th St, Chicago Illinois",41.751405,-87.601986
1099,754,1635118,6-Mar-20,District of Columbia,Washington,6219 Dix St NE,0,6,"6219 Dix St NE, Washington District of Columbia",38.89413745,-76.91142433
1100,755,1634128,4-Mar-20,California,Tulare,111 W Tulare Ave,1,5,"111 W Tulare Ave, Tulare California",36.20765474,-119.3495604
1101,756,1631040,29-Feb-20,Missouri,Kansas City,510 Westport Rd,1,4,"510 Westport Rd, Kansas City Missouri",39.05278138,-94.59181756
1102,757,1629488,26-Feb-20,Wisconsin,Milwaukee,3939 W Highland Blvd,6,0,"3939 W Highland Blvd, Milwaukee Wisconsin",43.04448074,-87.96241308
1103,758,1629042,25-Feb-20,Illinois,Chicago,1238 E 79th St,1,4,"1238 E 79th St, Chicago Illinois",41.75148442,-87.59407541
1104,759,1627713,23-Feb-20,Texas,Houston,8712 Airline Dr,0,7,"8712 Airline Dr, Houston Texas",29.9145754,-95.4049323
1105,760,1625553,20-Feb-20,Idaho,Caldwell,4321 S 10th Ave,2,3,"4321 S 10th Ave, Caldwell Idaho",43.6655354,-116.6842437
1106,761,1622406,16-Feb-20,Connecticut,Hartford,451 Franklin Ave,1,5,"451 Franklin Ave, Hartford Connecticut",41.7368899,-72.675571
1107,762,1622962,16-Feb-20,Florida,Pensacola,517 W Gadsden St,1,4,"517 W Gadsden St, Pensacola Florida",30.41913849,-87.22389218
1108,763,1622340,15-Feb-20,Louisiana,New Orleans,Dryades St and 2nd St,0,4,"Dryades St and 2nd St, New Orleans Louisiana",29.9293835,-90.1036266
1109,764,1622233,15-Feb-20,Tennessee,Memphis,2800  Riverport Rd,0,7,"2800  Riverport Rd, Memphis Tennessee",35.0682477,-90.1502649
1110,765,1621821,14-Feb-20,Illinois,Chicago,6500  S King Dr,0,6,"6500  S King Dr, Chicago Illinois",41.709143,-87.6138244
1111,766,1619064,10-Feb-20,Delaware,Dover,200  W Reed St,1,4,"200  W Reed St, Dover Delaware",39.159132,-75.528872
1112,767,1616964,8-Feb-20,Texas,Houston,1000  Calvin St,1,3,"1000  Calvin St, Houston Texas",29.864899,-95.426817
1113,768,1615155,5-Feb-20,Indiana,Indianapolis,4100  Shady Oak Dr,4,0,"4100  Shady Oak Dr, Indianapolis Indiana",39.832806,-85.987715
1114,769,1613020,3-Feb-20,Maine,Machias,323 Kennebec Rd,3,1,"323 Kennebec Rd, Machias Maine",44.6804334,-67.4677161
1115,770,1612716,3-Feb-20,California,Lebec,8968 Grapevine Rd,1,5,"8968 Grapevine Rd, Lebec California",34.94054895,-118.9282767
1116,771,1612597,1-Feb-20,Mississippi,Philadelphia,257 W Beacon St,0,4,"257 W Beacon St, Philadelphia Mississippi",32.77151171,-89.11805651
1117,772,1610782,31-Jan-20,Louisiana,Shreveport,2000 Grimmett Dr,0,4,"2000 Grimmett Dr, Shreveport Louisiana",32.54336747,-93.77029642
1118,773,1611037,31-Jan-20,Florida,Boynton Beach,200  NE 1st Ct,1,3,"200  NE 1st Ct, Boynton Beach Florida",26.5485819,-80.0641892
1119,774,1610240,30-Jan-20,California,Merced,100  W 18th St,0,4,"100  W 18th St, Merced California",37.300195,-120.476949
