index,Incident ID,State,City Or County,Street Address,Killed,Injured,Full_Address,Latitude,Longitude,Date,Year
183,1436254,Texas,Dallas,3535 Munger Ave,2,2,"3535 Munger Ave, Dallas Texas",32.8000263,-96.789442,Jun 30,2019
184,1434931,Illinois,Chicago,2400  W Jackson Blvd,0,5,"2400  W Jackson Blvd, Chicago Illinois",41.877624,-87.687052,Jun 29,2019
185,1435028,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,"7132 Florida Blvd, Baton Rouge Louisiana",30.4561834,-91.0744703,Jun 29,2019
186,1434882,New Jersey,Paterson,50  Jefferson St,0,4,"50  Jefferson St, Paterson New Jersey",40.92593567,-74.17172783,Jun 28,2019
187,1434602,Connecticut,Hamden,937 Choate Ave,0,5,"937 Choate Ave, Hamden Connecticut",41.4219389,-72.9375443,Jun 28,2019
188,1434893,New Jersey,Jersey City,167 Armstrong Ave,0,4,"167 Armstrong Ave, Jersey City New Jersey",40.70279005,-74.08737337,Jun 28,2019
189,1435217,Minnesota,Saint Paul,909 Desoto St,0,5,"909 Desoto St, Saint Paul Minnesota",44.96861155,-93.08128488,Jun 28,2019
190,1432930,Ohio,Akron,900  Rowe St,1,3,"900  Rowe St, Akron Ohio",41.05362595,-81.50195225,Jun 26,2019
191,1433857,Wisconsin,Milwaukee,2800  N 34th St,0,4,"2800  N 34th St, Milwaukee Wisconsin",43.069848,-87.956103,Jun 26,2019
192,1429475,California,La Jolla,7500  Draper Ave,1,3,"7500  Draper Ave, La Jolla California",32.839766,-117.276225,Jun 23,2019
193,1429810,California,San Jose,568 Habbitts Court,5,0,"568 Habbitts Court, San Jose California",37.30102635,-121.8416699,Jun 23,2019
194,1429047,Indiana,South Bend,1150 E Mishawaka Ave,1,10,"1150 E Mishawaka Ave, South Bend Indiana",41.6642161,-86.220977,Jun 23,2019
195,1429480,Ohio,Columbus,1767 Genessee Ave,0,5,"1767 Genessee Ave, Columbus Ohio",40.0188615,-82.963456,Jun 23,2019
196,1429338,South Carolina,Abbeville,1108 Cambridge St,3,1,"1108 Cambridge St, Abbeville South Carolina",34.186326,-82.368428,Jun 23,2019
197,1429022,Pennsylvania,Philadelphia,2400  Moore St,0,4,"2400  Moore St, Philadelphia Pennsylvania",39.930082,-75.185414,Jun 22,2019
198,1428595,Maryland,Baltimore,800  N Port St,1,4,"800  N Port St, Baltimore Maryland",39.30019005,-76.58325428,Jun 22,2019
199,1428788,Michigan,Saginaw,1506 N Charles St,1,3,"1506 N Charles St, Saginaw Michigan",43.42952537,-83.96779982,Jun 21,2019
200,1427483,Illinois,Chicago,6300  S King Dr,0,4,"6300  S King Dr, Chicago Illinois",41.709143,-87.6138244,Jun 21,2019
201,1428229,California,Richmond,700  14th St,0,5,"700  14th St, Richmond California",37.942231,-122.356299,Jun 21,2019
202,1426537,Pennsylvania,Allentown,343 Hamilton St,0,10,"343 Hamilton St, Allentown Pennsylvania",40.60498455,-75.46273601,Jun 20,2019
203,1425193,New Jersey,Newark,700  Dr Martin Luther King Jr Blvd,1,4,"700  Dr Martin Luther King Jr Blvd, Newark New Jersey",40.72910671,-74.18250687,Jun 18,2019
204,1424957,Tennessee,Memphis,2872 Coach Dr,0,5,"2872 Coach Dr, Memphis Tennessee",35.20400746,-89.92512708,Jun 17,2019
205,1423697,Pennsylvania,Philadelphia,6900  Reedbird Pl,1,5,"6900  Reedbird Pl, Philadelphia Pennsylvania",39.914285,-75.231178,Jun 16,2019
206,1423435,Iowa,Des Moines,1200  Sampson St,0,6,"1200  Sampson St, Des Moines Iowa",41.600962,-93.592815,Jun 16,2019
207,1422981,Louisiana,Shreveport,2500  Hollywood Ave,0,4,"2500  Hollywood Ave, Shreveport Louisiana",32.456562,-93.776939,Jun 15,2019
208,1420933,North Carolina,Charlotte,305 N Graham St,1,3,"305 N Graham St, Charlotte North Carolina",35.23256131,-80.84442994,Jun 12,2019
209,1419305,Colorado,Aurora,12500  E Kansas Pl,0,4,"12500  E Kansas Pl, Aurora Colorado",39.694709,-104.8424078,Jun 11,2019
210,1418533,Ohio,Cleveland,17218 Tarkington Ave,1,3,"17218 Tarkington Ave, Cleveland Ohio",41.43123415,-81.55956235,Jun 9,2019
211,1418548,New York,Buffalo,2081 Niagara St,0,4,"2081 Niagara St, Buffalo New York",42.9410149,-78.9053141,Jun 9,2019
212,1418457,Tennessee,Henning,265 N Main St,1,3,"265 N Main St, Henning Tennessee",35.67375047,-89.57296024,Jun 9,2019
213,1417570,Illinois,Chicago,3500  W North Ave,0,4,"3500  W North Ave, Chicago Illinois",41.9106332,-87.6677584,Jun 8,2019
214,1417716,Texas,Austin,8220 TX-71,0,5,"8220 TX-71, Austin Texas",30.2192219,-97.7569018,Jun 7,2019
215,1416374,Illinois,Chicago,2500  N Lake Shore Dr,1,3,"2500  N Lake Shore Dr, Chicago Illinois",41.902162,-87.6243207,Jun 6,2019
216,1415399,California,Santa Rosa,828 W 9th Street,0,4,"828 W 9th Street, Santa Rosa California",38.4413913,-122.735294,Jun 5,2019
217,1412419,South Carolina,Allendale,473 Main St S,0,5,"473 Main St S, Allendale South Carolina",33.037093,-81.228465,Jun 1,2019
218,1411598,Illinois,Chicago,300  East Chicago Ave,0,4,"300  East Chicago Ave, Chicago Illinois",41.8963583,-87.61971008,Jun 1,2019
219,1411408,Virginia,Portsmouth,1100  Mt Vernon Ave,1,3,"1100  Mt Vernon Ave, Portsmouth Virginia",36.8363664,-76.3359843,Jun 1,2019
220,1412243,Illinois,Chicago,5600  West Madison St,0,4,"5600  West Madison St, Chicago Illinois",41.8805897,-87.76571861,Jun 1,2019
221,1411963,Georgia,Atlanta,12 Broad Street,0,5,"12 Broad Street, Atlanta Georgia",33.7546729,-84.3914043,Jun 1,2019
222,1410442,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,"2405 Courthouse Drive, Virginia Beach Virginia",36.7509517,-76.05747685,May 31,2019
223,1411661,California,West Covina,306 N Hollow Ave,1,3,"306 N Hollow Ave, West Covina California",34.07518857,-117.9364682,May 31,2019
224,1410329,Illinois,Robbins,14000  Grace Ave,0,5,"14000  Grace Ave, Robbins Illinois",41.638272,-87.706032,May 30,2019
225,1408289,Texas,Cleveland,26311 TX-321,3,2,"26311 TX-321, Cleveland Texas",30.3428716,-95.089437,May 29,2019
226,1409255,Louisiana,Reserve,300  Homewood Place,1,3,"300  Homewood Place, Reserve Louisiana",29.901432,-90.132499,May 29,2019
227,1407941,Missouri,Saint Louis,5900  Goodfellow Blvd,2,2,"5900  Goodfellow Blvd, Saint Louis Missouri",38.713505,-90.254577,May 27,2019
228,1406330,District of Columbia,Washington,1200  Sumner Rd SE,0,5,"1200  Sumner Rd SE, Washington District of Columbia",38.8610111,-76.9973132,May 27,2019
229,1405445,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,"3509 Wheeler Rd SE, Washington District of Columbia",38.8391879,-76.9939661,May 26,2019
230,1406070,California,Stockton,600  E Oak St,1,3,"600  E Oak St, Stockton California",37.959742,-121.284725,May 26,2019
231,1404417,New Jersey,Trenton,225 Brunswick Ave,0,9,"225 Brunswick Ave, Trenton New Jersey",40.228188,-74.7613154,May 25,2019
232,1404580,Michigan,Detroit,3400  Devonshire,3,2,"3400  Devonshire, Detroit Michigan",42.390306,-82.934373,May 25,2019
233,1405317,Maryland,Baltimore,500  N Belnord Ave,0,4,"500  N Belnord Ave, Baltimore Maryland",39.2971774,-76.57881397,May 25,2019
234,1400095,Oklahoma,Tulsa,8118 E 16th St,2,2,"8118 E 16th St, Tulsa Oklahoma",36.1388275,-95.88627593,May 20,2019
235,1400146,Louisiana,Alexandria,1900  Bacon Street,1,4,"1900  Bacon Street, Alexandria Louisiana",31.286469,-92.455848,May 20,2019
236,1400561,Ohio,Columbus,2424 Sullivant Ave,0,4,"2424 Sullivant Ave, Columbus Ohio",39.945496,-83.06337677,May 20,2019
237,1399820,Oregon,Portland,226 SE Madison St,0,5,"226 SE Madison St, Portland Oregon",45.51285467,-122.6634213,May 19,2019
238,1398553,Alabama,Atmore,100 Martin Luther King Avenue,1,8,"100 Martin Luther King Avenue, Atmore Alabama",31.030228,-87.479607,May 18,2019
239,1398538,Indiana,Muncie,2410 W. Euclid Ave,1,6,"2410 W. Euclid Ave, Muncie Indiana",40.20716431,-85.41425245,May 18,2019
240,1398593,California,Long Beach,1616 West Pacific Coast Highway,1,4,"1616 West Pacific Coast Highway, Long Beach California",33.7573294,-118.1095781,May 18,2019
241,1398584,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,"70 Kirkwood Ct SW, Cedar Rapids Iowa",41.921432,-91.65560067,May 18,2019
242,1400934,Nebraska,Omaha,2825 Y St,0,4,"2825 Y St, Omaha Nebraska",41.19736645,-95.95533832,May 18,2019
243,1399346,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,"4252 Cody Drive, Winston Salem (Winston-salem) North Carolina",36.15021567,-80.25097179,May 18,2019
244,1398876,California,Sacramento,7326 Stockton Blvd,1,3,"7326 Stockton Blvd, Sacramento California",38.4752525,-121.4194754,May 17,2019
245,1397521,Ohio,Cleveland,9500 Cardwell Ave,0,4,"9500 Cardwell Ave, Cleveland Ohio",41.43490942,-81.61731299,May 16,2019
246,1396491,Louisiana,Saint Rose,100  St. Rose Ave,0,4,"100  St. Rose Ave, Saint Rose Louisiana",29.947063,-90.317306,May 15,2019
247,1395560,California,Los Angeles,1248 W 47th St,0,4,"1248 W 47th St, Los Angeles California",34.00055196,-118.2971835,May 14,2019
248,1394330,Missouri,Saint Louis,4047 Shreve Ave,4,1,"4047 Shreve Ave, Saint Louis Missouri",38.67709589,-90.24347266,May 13,2019
249,1391971,Pennsylvania,Philadelphia,1900  N Croskey St,0,5,"1900  N Croskey St, Philadelphia Pennsylvania",39.983625,-75.171131,May 10,2019
250,1392313,Missouri,Saint Louis,4000  Ashland Ave,0,6,"4000  Ashland Ave, Saint Louis Missouri",38.662636,-90.226736,May 10,2019
251,1386962,New Jersey,North Bergen,2033 45th Street,1,4,"2033 45th Street, North Bergen New Jersey",40.78443127,-74.03441849,May 5,2019
252,1386929,Indiana,Indianapolis,101 W Maryland St,0,4,"101 W Maryland St, Indianapolis Indiana",39.765601,-86.160105,May 4,2019
253,1387245,California,Stockton,5105 Holiday Dr,1,4,"5105 Holiday Dr, Stockton California",38.00176548,-121.2977395,May 4,2019
254,1386481,Texas,Dallas,5400 Cedar Springs Rd,1,3,"5400 Cedar Springs Rd, Dallas Texas",32.7964853,-96.805436,May 3,2019
255,1386085,Maryland,Baltimore,1900  Ramsay St,0,5,"1900  Ramsay St, Baltimore Maryland",39.2833062,-76.64718181,May 3,2019
256,1385642,Maryland,Baltimore,2500  E Biddle St,0,4,"2500  E Biddle St, Baltimore Maryland",39.30492815,-76.58252792,May 3,2019
257,1384553,Massachusetts,Boston,32 Windermere Rd,1,3,"32 Windermere Rd, Boston Massachusetts",42.31442178,-71.0623287,May 1,2019
258,1381857,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,"1407 Dr DB Todd Jr Blvd, Nashville Tennessee",36.17199037,-86.80777887,Apr 28,2019
259,1382099,Alabama,Birmingham,514 19th St Ensley,0,4,"514 19th St Ensley, Birmingham Alabama",33.51308808,-86.89666527,Apr 28,2019
260,1381979,Maryland,Baltimore,2544 Edmondson Ave,1,7,"2544 Edmondson Ave, Baltimore Maryland",39.29490475,-76.6577294,Apr 28,2019
261,1381771,Mississippi,Jackson,700  Monterey St,1,3,"700  Monterey St, Jackson Mississippi",32.2765134,-90.2295984,Apr 27,2019
262,1381273,California,Poway,16934 Chabad Way,1,3,"16934 Chabad Way, Poway California",33.019129,-117.053245,Apr 27,2019
263,1377519,Pennsylvania,Philadelphia,1500  South 31st St,0,4,"1500  South 31st St, Philadelphia Pennsylvania",39.935137,-75.195835,Apr 21,2019
264,1376873,Tennessee,Memphis,761 Chestnut Ave,0,6,"761 Chestnut Ave, Memphis Tennessee",35.10219116,-90.03702963,Apr 20,2019
265,1376883,Kansas,Wichita,1628 S George Washington Blvd,0,4,"1628 S George Washington Blvd, Wichita Kansas",37.66397015,-97.30050248,Apr 19,2019
266,1375235,Kentucky,Louisville,4000  Bells Ln,0,4,"4000  Bells Ln, Louisville Kentucky",38.22314908,-85.82778845,Apr 18,2019
267,1373557,Maryland,Germantown,18700  Curry Powder Ln,1,3,"18700  Curry Powder Ln, Germantown Maryland",39.162116,-77.264593,Apr 16,2019
268,1371024,California,Vallejo,100  Princeton Ave,1,3,"100  Princeton Ave, Vallejo California",38.15069,-122.251439,Apr 14,2019
269,1371065,California,Stockton,2539 E Main St,0,4,"2539 E Main St, Stockton California",37.95489767,-121.2513264,Apr 14,2019
270,1374920,California,Moreno Valley,23500  Alessandro Blvd,0,4,"23500  Alessandro Blvd, Moreno Valley California",33.917348,-117.252284,Apr 13,2019
271,1370269,Illinois,Carbondale,119 N Washington St,0,4,"119 N Washington St, Carbondale Illinois",37.72759639,-89.21531165,Apr 12,2019
272,1368597,Maryland,Baltimore,2200  Ruskin Ave,1,3,"2200  Ruskin Ave, Baltimore Maryland",39.3151669,-76.64793713,Apr 11,2019
273,1369148,Arizona,Phoenix,7112 W Minnezona Ave,3,2,"7112 W Minnezona Ave, Phoenix Arizona",33.5032,-112.1053058,Apr 11,2019
274,1367011,Missouri,Kansas City,5339 Michigan Ave,1,3,"5339 Michigan Ave, Kansas City Missouri",39.02971408,-94.56304522,Apr 9,2019
275,1365052,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,"515 N Cherry St, Winston Salem (Winston-salem) North Carolina",36.1532058,-80.2641373,Apr 7,2019
276,1365077,Indiana,Indianapolis,3600  Roosevelt Ave,2,2,"3600  Roosevelt Ave, Indianapolis Indiana",39.789843,-86.1314439,Apr 7,2019
277,1365173,Delaware,Wilmington,940 N Pine St,0,6,"940 N Pine St, Wilmington Delaware",39.74248582,-75.5418857,Apr 7,2019
278,1365100,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,"433 Flournoy Lucas Rd, Shreveport Louisiana",32.3909212,-93.76424968,Apr 7,2019
279,1364443,Florida,Tallahassee,500  Kissimmee St,0,4,"500  Kissimmee St, Tallahassee Florida",30.422674,-84.28979,Apr 6,2019
280,1364540,Illinois,Chicago,6300  S Seeley Ave,0,6,"6300  S Seeley Ave, Chicago Illinois",41.779177,-87.675231,Apr 6,2019
281,1363737,Florida,Panama City,100  Allen Ave,1,3,"100  Allen Ave, Panama City Florida",30.14606295,-85.6543396,Apr 4,2019
282,1362364,Mississippi,Hermanville,13195 MS 18,0,4,"13195 MS 18, Hermanville Mississippi",31.974832,-90.817924,Apr 2,2019
283,1362182,Kentucky,Covington,337 E 13th St,0,5,"337 E 13th St, Covington Kentucky",39.07729873,-84.50264622,Apr 2,2019
284,1360333,Georgia,Atlanta,3041 Landrum Dr SW,1,4,"3041 Landrum Dr SW, Atlanta Georgia",33.70872145,-84.48723448,Mar 31,2019
285,1359599,South Carolina,North Charleston,1900  Jacksonville Rd,0,7,"1900  Jacksonville Rd, North Charleston South Carolina",32.846181,-79.963371,Mar 31,2019
286,1359455,Illinois,Chicago,500  N Hamlin Ave,1,4,"500  N Hamlin Ave, Chicago Illinois",41.890026,-87.721149,Mar 31,2019
287,1357591,Maryland,Baltimore,6200  Boston St,0,4,"6200  Boston St, Baltimore Maryland",39.278098,-76.541534,Mar 28,2019
288,1353714,California,San Francisco,1300 Fillmore St,1,5,"1300 Fillmore St, San Francisco California",37.7819302,-122.4319908,Mar 24,2019
289,1354049,Arizona,Phoenix,2202 W McDowell Rd,0,7,"2202 W McDowell Rd, Phoenix Arizona",33.46619405,-112.1067059,Mar 24,2019
290,1350494,Arizona,Phoenix,8526 N 27th Ave,2,4,"8526 N 27th Ave, Phoenix Arizona",33.5613975,-112.117213,Mar 19,2019
291,1348844,Georgia,Augusta,900  Broad St,0,4,"900  Broad St, Augusta Georgia",33.4835038,-81.9906278,Mar 17,2019
292,1347974,New Jersey,Camden,619 Ferry Ave,1,3,"619 Ferry Ave, Camden New Jersey",39.92173465,-75.11723326,Mar 16,2019
293,1348291,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,"515 Dauphin Island Pkwy, Mobile Alabama",30.67269913,-88.08698063,Mar 15,2019
294,1347894,Montana,Missoula,5145 Airway Blvd,1,3,"5145 Airway Blvd, Missoula Montana",46.9212779,-114.0716263,Mar 14,2019
295,1344488,New Jersey,Paterson,291 12th Ave,0,4,"291 12th Ave, Paterson New Jersey",40.92052029,-74.15216314,Mar 11,2019
296,1343330,Louisiana,Shreveport,2700  San Jacinto Ave,0,4,"2700  San Jacinto Ave, Shreveport Louisiana",32.486633,-93.793027,Mar 10,2019
297,1343274,Colorado,Denver,15th St and Market St,1,4,"15th St and Market St, Denver Colorado",39.74340455,-104.9936464,Mar 10,2019
298,1338860,California,Oakland,316 14th St,0,4,"316 14th St, Oakland California",37.8032918,-122.2679452,Mar 3,2019
299,1338765,Illinois,Chicago,2900  E 79th St,0,6,"2900  E 79th St, Chicago Illinois",41.75221155,-87.55384788,Mar 3,2019
300,1338790,Arkansas,Pine Bluff,723 East 25th Ave,1,4,"723 East 25th Ave, Pine Bluff Arkansas",34.20470548,-91.99490407,Mar 2,2019
301,1337498,California,Oakland,9755 Edes Ave,1,3,"9755 Edes Ave, Oakland California",37.7363465,-122.1841951,Feb 28,2019
302,1333480,Alabama,Birmingham,1100  Carnation Dr,2,2,"1100  Carnation Dr, Birmingham Alabama",33.610463,-86.69705,Feb 22,2019
303,1331974,Maryland,Baltimore,500  Bloom St,1,4,"500  Bloom St, Baltimore Maryland",39.308274,-76.63653,Feb 21,2019
304,1332507,Kentucky,Elizabethtown,600 N Miles St,2,2,"600 N Miles St, Elizabethtown Kentucky",37.702497,-85.857174,Feb 21,2019
305,1332429,Texas,Houston,12800  Eastbrook Dr,2,2,"12800  Eastbrook Dr, Houston Texas",29.7921,-95.211611,Feb 21,2019
306,1332181,Tennessee,Covington,529 N College St,0,4,"529 N College St, Covington Tennessee",35.57053264,-89.64834807,Feb 20,2019
307,1329144,Texas,Henderson,504 S Van Buren St,2,2,"504 S Van Buren St, Henderson Texas",32.14775868,-94.80123919,Feb 17,2019
308,1328792,Indiana,Evansville,664 E Illinois St,0,5,"664 E Illinois St, Evansville Indiana",37.97915274,-87.55511207,Feb 17,2019
309,1329075,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,"Tulane Ave and Elk Pl, New Orleans Louisiana",29.9547806,-90.0747492,Feb 17,2019
310,1328562,Mississippi,Clinton,1214 Foxhill Dr,5,0,"1214 Foxhill Dr, Clinton Mississippi",32.3515845,-90.32070767,Feb 16,2019
311,1327321,Illinois,Aurora,641 Archer Ave,6,6,"641 Archer Ave, Aurora Illinois",41.75467579,-88.33155769,Feb 15,2019
312,1323448,Virginia,Petersburg,109 Perry St,0,4,"109 Perry St, Petersburg Virginia",37.2249136,-77.4075702,Feb 9,2019
313,1321021,New York,Brooklyn,1778 Fulton St,1,3,"1778 Fulton St, Brooklyn New York",40.6790201,-73.92839927,Feb 6,2019
314,1321093,Texas,San Antonio,538 Hot Wells Blvd,2,2,"538 Hot Wells Blvd, San Antonio Texas",29.36858974,-98.45872262,Feb 5,2019
315,1319333,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,"2341 Pennsylvania Ave SE, Washington District of Columbia",38.873655,-76.97176537,Feb 4,2019
316,1319325,Louisiana,Baton Rouge,4000  Topeka St,0,4,"4000  Topeka St, Baton Rouge Louisiana",30.485756,-91.161039,Feb 4,2019
317,1318391,Illinois,Chicago,938 E 75th St,2,5,"938 E 75th St, Chicago Illinois",41.7588587,-87.60135651,Feb 3,2019
318,1318187,California,San Diego,6800  Springfield St,0,4,"6800  Springfield St, San Diego California",32.72810257,-117.0525538,Feb 1,2019
319,1314289,Texas,Houston,7815 Harding St,2,5,"7815 Harding St, Houston Texas",29.70926567,-95.28200703,Jan 28,2019
320,1314253,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,"Avenue O and Warrior Rd, Birmingham Alabama",33.493207,-86.887492,Jan 27,2019
321,1312284,Louisiana,Gonzales,42350 Church Point Rd,5,0,"42350 Church Point Rd, Gonzales Louisiana",30.240077,-90.9117197,Jan 26,2019
322,1312463,Indiana,Indianapolis,2957 N Sherman Dr,0,5,"2957 N Sherman Dr, Indianapolis Indiana",39.80986918,-86.10245088,Jan 26,2019
323,1313291,New Jersey,Newark,612 Bergen St,1,3,"612 Bergen St, Newark New Jersey",40.723154,-74.199366,Jan 26,2019
324,1310775,Pennsylvania,State College,1450 S Atherton St,4,1,"1450 S Atherton St, State College Pennsylvania",40.7841103,-77.83927003,Jan 24,2019
325,1310397,Georgia,Rockmart,319 Williamson St,4,1,"319 Williamson St, Rockmart Georgia",33.9989894,-85.0592112,Jan 24,2019
326,1309114,Florida,Sebring,1901 US 27 S,5,0,"1901 US 27 S, Sebring Florida",27.4744766,-81.4705353,Jan 23,2019
327,1306920,Florida,Miami,26133 SW 139th Ave,0,4,"26133 SW 139th Ave, Miami Florida",25.52410962,-80.41663603,Jan 20,2019
328,1305563,Pennsylvania,Lebanon,1140 Church St,0,4,"1140 Church St, Lebanon Pennsylvania",40.34363326,-76.43149618,Jan 19,2019
329,1305679,South Carolina,Gaffney,1435 Wilcox Ave,1,4,"1435 Wilcox Ave, Gaffney South Carolina",35.0999315,-81.6485701,Jan 19,2019
330,1305516,Illinois,Chicago,4400  W Madison St,0,4,"4400  W Madison St, Chicago Illinois",41.8810143,-87.73579478,Jan 19,2019
331,1305538,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,"11445 Brian Lakes Drive, Jacksonville Florida",30.26923337,-81.85716811,Jan 19,2019
332,1305294,Texas,Houston,7041 Sherman St,3,2,"7041 Sherman St, Houston Texas",29.73744773,-95.30049306,Jan 19,2019
333,1303486,Kentucky,Owensboro,940 Audubon Ave,3,1,"940 Audubon Ave, Owensboro Kentucky",37.76559799,-87.12733799,Jan 17,2019
334,1301778,Arkansas,Little Rock,5420 Baseline Rd,1,4,"5420 Baseline Rd, Little Rock Arkansas",34.668979,-92.338487,Jan 15,2019
335,1299680,Arizona,Phoenix,2445 E Van Buren St,1,5,"2445 E Van Buren St, Phoenix Arizona",33.45126564,-112.0286642,Jan 13,2019
336,1295294,New Mexico,Roswell,1300  W College Blvd,0,4,"1300  W College Blvd, Roswell New Mexico",33.40857049,-104.5402177,Jan 6,2019
337,1293054,California,Torrance,22501 Hawthorne Blvd,3,4,"22501 Hawthorne Blvd, Torrance California",33.8240713,-118.3524364,Jan 4,2019
338,1291779,Arkansas,Jonesboro,3516 Galaxy St,1,3,"3516 Galaxy St, Jonesboro Arkansas",35.8220982,-90.65854204,Jan 2,2019
339,1289618,Florida,Tallahassee,2020 W Pensacola St,0,5,"2020 W Pensacola St, Tallahassee Florida",30.4420076,-84.3209528,Jan 1,2019
340,1891461,Indiana,Indianapolis,8215 Center Run Road,1,3,"8215 Center Run Road, Indianapolis Indiana",39.9114061,-86.0579872,Dec 31,2020
341,1890946,Oregon,Happy Valley,9200  SE Idleman Rd,0,4,"9200  SE Idleman Rd, Happy Valley Oregon",45.4468814,-122.5455682,Dec 31,2020
342,1886974,Illinois,Rockford,4007 E State St,3,3,"4007 E State St, Rockford Illinois",42.26478065,-89.03591104,Dec 26,2020
343,1886141,Florida,Lakeland,1500  Amos Ave,1,4,"1500  Amos Ave, Lakeland Florida",28.064394,-81.96728,Dec 24,2020
